ID,Read,Day,Session,Contract,Era,Side,Outcome,TF,Families,Time,Entry,Lo,Hi,ATR
read-004566-zone-0309,4566,2026-06-10,LONDON,MNQ 09-26,held_out,long,hold,,2,1781161620000,29047.375,29035,29064,29.39382054584998
read-004566-zone-0339,4566,2026-06-10,LONDON,MNQ 09-26,held_out,long,break,,3,1781161440000,29074.875,29061.5,29090.75,29.39382054584998
read-004567-zone-0193,4567,2026-06-10,NY,MNQ 09-26,held_out,long,hold,,2,1781184600000,29019.375,29000.25,29046.5,47.80761669765657
read-004567-zone-0231,4567,2026-06-10,NY,MNQ 09-26,held_out,short,hold,,2,1781185020000,29070.75,29048.75,29094,47.80761669765657
read-004567-zone-0243,4567,2026-06-10,NY,MNQ 09-26,held_out,short,break,,3,1781185560000,29089.125,29067.5,29111.5,47.80761669765657
read-004567-zone-0262,4567,2026-06-10,NY,MNQ 09-26,held_out,short,break,,2,1781185620000,29122.625,29100,29145.25,47.80761669765657
read-004567-zone-0270,4567,2026-06-10,NY,MNQ 09-26,held_out,short,break,,3,1781185620000,29136,29119,29162,47.80761669765657
read-004567-zone-0283,4567,2026-06-10,NY,MNQ 09-26,held_out,short,hold,,3,1781185620000,29156.25,29144.548095825587,29188,47.80761669765657
read-004567-zone-0308,4567,2026-06-10,NY,MNQ 09-26,held_out,short,break,,3,1781185860000,29194.375,29176,29222.5,47.80761669765657
read-004568-zone-0539,4568,2026-06-10,ASIA,MNQ 09-26,held_out,long,hold,,3,1781243460000,29675,29674,29702.25,44.60074213475748
read-004568-zone-0543,4568,2026-06-10,ASIA,MNQ 09-26,held_out,long,break,5m,3,1781243400000,29697.75,29686.59981446631,29727,44.60074213475748
read-004568-zone-0549,4568,2026-06-10,ASIA,MNQ 09-26,held_out,long,hold,,2,1781228340000,29723.625,29721.25,29753.25,44.60074213475748
read-004568-zone-0553,4568,2026-06-10,ASIA,MNQ 09-26,held_out,long,hold,,2,1781215500000,29746.25,29727,29770.75,44.60074213475748
read-004568-zone-0562,4568,2026-06-10,ASIA,MNQ 09-26,held_out,short,break,,2,1781215260000,29771.125,29759,29796,44.60074213475748
read-004568-zone-0563,4568,2026-06-10,ASIA,MNQ 09-26,held_out,short,hold,,3,1781215260000,29797.125,29787,29821.25,44.60074213475748
read-004569-zone-0460,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,hold,,2,1781251020000,29722.5,29718,29744.5,32.41627510717881
read-004569-zone-0469,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,hold,15m,3,1781251020000,29749.5,29734.65652313213,29766.25,32.41627510717881
read-004569-zone-0478,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,hold,,2,1781251020000,29761.375,29747.75,29775,32.41627510717881
read-004569-zone-0480,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,hold,,3,1781251500000,29771.125,29759,29790.59347686787,32.41627510717881
read-004569-zone-0486,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,hold,15m,2,1781251500000,29780.25,29765.40652313213,29796,32.41627510717881
read-004569-zone-0488,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,break,,3,1781252220000,29787.75,29777,29807.25,32.41627510717881
read-004569-zone-0503,4569,2026-06-11,LONDON,MNQ 09-26,held_out,short,hold,,3,1781252340000,29818,29816,29845,32.41627510717881
read-004570-zone-0345,4570,2026-06-11,NY,MNQ 09-26,held_out,long,break,,2,1781271060000,29700,29698.5,29727,39.47739507094171
read-004570-zone-0352,4570,2026-06-11,NY,MNQ 09-26,held_out,long,break,,2,1781271060000,29722.125,29711.25,29746.25,39.47739507094171
read-004570-zone-0358,4570,2026-06-11,NY,MNQ 09-26,held_out,long,break,,2,1781271000000,29741.875,29731.5,29766.25,39.47739507094171
read-004570-zone-0370,4570,2026-06-11,NY,MNQ 09-26,held_out,short,hold,,3,1781271660000,29762,29757.75,29792.258016000404,39.47739507094171
read-004570-zone-0399,4570,2026-06-11,NY,MNQ 09-26,held_out,short,break,,3,1781273280000,29823.375,29814.380651232266,29838,39.47739507094171
read-004578-zone-0907,4578,2026-06-14,LONDON,MNQ 09-26,held_out,long,hold,,2,1781506860000,30520.125,30518.5,30529.5,17.658490096423456
read-004578-zone-0913,4578,2026-06-14,LONDON,MNQ 09-26,held_out,long,hold,5m,2,1781506860000,30530,30525.585377475894,30539.75,17.658490096423456
read-004578-zone-0916,4578,2026-06-14,LONDON,MNQ 09-26,held_out,short,break,,2,1781507100000,30541,30539.25,30552.414622524106,17.658490096423456
read-004578-zone-0919,4578,2026-06-14,LONDON,MNQ 09-26,held_out,short,break,,2,1781507100000,30550,30545.585377475894,30554.414622524106,17.658490096423456
read-004580-zone-0870,4580,2026-06-14,ASIA,MNQ 09-26,held_out,long,hold,,3,1781561100000,30823.375,30818,30837.5,21.043106385425315
read-004580-zone-0876,4580,2026-06-14,ASIA,MNQ 09-26,held_out,long,break,,1,1781561040000,30834.5,30828.75,30848.5,21.043106385425315
read-004580-zone-0881,4580,2026-06-14,ASIA,MNQ 09-26,held_out,short,hold,,1,1781567640000,30843.125,30833.5,30854.5,21.043106385425315
read-004580-zone-0884,4580,2026-06-14,ASIA,MNQ 09-26,held_out,short,break,,2,1781560860000,30847.25,30838.75,30859,21.043106385425315
read-004580-zone-0903,4580,2026-06-14,ASIA,MNQ 09-26,held_out,short,hold,,2,1781560860000,30868.75,30859.25,30879.25,21.043106385425315
read-004580-zone-0907,4580,2026-06-14,ASIA,MNQ 09-26,held_out,short,hold,,3,1781560860000,30873.75,30865.75,30886.25,21.043106385425315
read-004581-zone-0736,4581,2026-06-15,LONDON,MNQ 09-26,held_out,long,hold,,3,1781593380000,30822.75,30814.5,30831,16.75572531659925
read-004581-zone-0762,4581,2026-06-15,LONDON,MNQ 09-26,held_out,short,hold,,2,1781593620000,30837.25,30830,30845.75,16.75572531659925
read-004581-zone-0774,4581,2026-06-15,LONDON,MNQ 09-26,held_out,short,hold,,3,1781593260000,30844.25,30838.05206614009,30854.5,16.75572531659925
read-004582-zone-0579,4582,2026-06-15,NY,MNQ 09-26,held_out,short,hold,15m,3,1781617080000,30848.25,30838.74156140322,30861.75,24.463024099406713
read-004582-zone-0590,4582,2026-06-15,NY,MNQ 09-26,held_out,short,hold,,2,1781617380000,30857.5,30848.25,30872.25843859678,24.463024099406713
read-004582-zone-0603,4582,2026-06-15,NY,MNQ 09-26,held_out,short,hold,,3,1781617680000,30869.75,30864.5,30886.61575602485,24.463024099406713
read-004583-zone-0253,4583,2026-06-15,ASIA,MNQ 09-26,held_out,long,hold,,3,1781651580000,30310.875,30306.5,30326,28.973170701231954
read-004583-zone-0256,4583,2026-06-15,ASIA,MNQ 09-26,held_out,short,break,,1,1781647260000,30326.25,30322,30347.5,28.973170701231954
read-004583-zone-0258,4583,2026-06-15,ASIA,MNQ 09-26,held_out,short,break,5m,3,1781647260000,30341.25,30334.006707324694,30352.5,28.973170701231954
read-004583-zone-0265,4583,2026-06-15,ASIA,MNQ 09-26,held_out,short,hold,,2,1781647860000,30373.625,30367,30393.75,28.973170701231954
read-004584-zone-0472,4584,2026-06-16,LONDON,MNQ 09-26,held_out,long,hold,,2,1781686020000,30468.5,30461.5,30477.25,15.908205914265745
read-004584-zone-0490,4584,2026-06-16,LONDON,MNQ 09-26,held_out,long,hold,,2,1781685480000,30477.375,30470.5,30485.25,15.908205914265745
read-004584-zone-0515,4584,2026-06-16,LONDON,MNQ 09-26,held_out,long,hold,,3,1781685120000,30496.25,30489.5,30504.25,15.908205914265745
read-004584-zone-0522,4584,2026-06-16,LONDON,MNQ 09-26,held_out,long,break,,1,1781685120000,30503.25,30496,30511.5,15.908205914265745
read-004584-zone-0533,4584,2026-06-16,LONDON,MNQ 09-26,held_out,long,hold,,3,1781684460000,30520.375,30512.584194616185,30528.415805383815,15.908205914265745
read-004585-zone-0397,4585,2026-06-16,NY,MNQ 09-26,held_out,long,break,,2,1781703060000,30463.125,30454.076005510415,30474.923994489585,24.019693797432584
read-004585-zone-0412,4585,2026-06-16,NY,MNQ 09-26,held_out,long,break,,2,1781703060000,30472.25,30462.25,30482.25,24.019693797432584
read-004585-zone-0414,4585,2026-06-16,NY,MNQ 09-26,held_out,long,break,,1,1781703060000,30476.25,30465.5,30487,24.019693797432584
read-004585-zone-0430,4585,2026-06-16,NY,MNQ 09-26,held_out,short,break,,1,1781703720000,30487,30476.75,30497.25,24.019693797432584
read-004585-zone-0438,4585,2026-06-16,NY,MNQ 09-26,held_out,short,break,,2,1781703840000,30492.25,30482.5,30504.50492344936,24.019693797432584
read-004585-zone-0441,4585,2026-06-16,NY,MNQ 09-26,held_out,short,break,15m,3,1781703840000,30498.5,30488.076005510415,30511.5,24.019693797432584
read-004585-zone-0454,4585,2026-06-16,NY,MNQ 09-26,held_out,short,hold,,2,1781703840000,30518.75,30507.5,30530,24.019693797432584
read-004586-zone-0153,4586,2026-06-16,ASIA,MNQ 09-26,held_out,long,hold,,3,1781733720000,30074.75,30058,30113.75,62.96888319110581
read-004586-zone-0168,4586,2026-06-16,ASIA,MNQ 09-26,held_out,short,break,,2,1781734200000,30190.75,30164,30219,62.96888319110581
read-004586-zone-0172,4586,2026-06-16,ASIA,MNQ 09-26,held_out,short,ambiguous_horizon,,2,1781734860000,30247.75,30218.25,30277.25,62.96888319110581
read-004586-zone-0175,4586,2026-06-16,ASIA,MNQ 09-26,held_out,short,hold,,2,1781734980000,30261.25,30232.25,30293,62.96888319110581
read-004587-zone-0342,4587,2026-06-17,LONDON,MNQ 09-26,held_out,long,hold,,2,1781781720000,30360,30350.5,30371.83196393828,25.327855753112264
read-004587-zone-0349,4587,2026-06-17,LONDON,MNQ 09-26,held_out,long,hold,,2,1781781600000,30367.25,30355.350915042614,30380.649084957386,25.327855753112264
read-004587-zone-0359,4587,2026-06-17,LONDON,MNQ 09-26,held_out,long,hold,15m,3,1781767080000,30372.75,30360.100915042614,30385.399084957386,25.327855753112264
read-004587-zone-0369,4587,2026-06-17,LONDON,MNQ 09-26,held_out,long,hold,,2,1781766900000,30378,30365.350915042614,30390.649084957386,25.327855753112264
read-004587-zone-0383,4587,2026-06-17,LONDON,MNQ 09-26,held_out,long,hold,,2,1781766120000,30393.875,30387.25,30410.75,25.327855753112264
read-004587-zone-0404,4587,2026-06-17,LONDON,MNQ 09-26,held_out,long,hold,,2,1781766420000,30407.625,30398,30420.75,25.327855753112264
read-004588-zone-0477,4588,2026-06-17,NY,MNQ 09-26,held_out,long,break,,2,1781789760000,30469,30455.75,30482.25,27.446382086206143
read-004588-zone-0504,4588,2026-06-17,NY,MNQ 09-26,held_out,long,break,,2,1781789700000,30491.75,30481,30502.5,27.446382086206143
read-004588-zone-0511,4588,2026-06-17,NY,MNQ 09-26,held_out,long,break,15m,3,1781789700000,30499.25,30487.57663167088,30510.92336832912,27.446382086206143
read-004588-zone-0535,4588,2026-06-17,NY,MNQ 09-26,held_out,long,hold,,2,1781789520000,30539.625,30537.5,30553,27.446382086206143
read-004589-zone-0687,4589,2026-06-17,ASIA,MNQ 09-26,held_out,long,hold,,2,1781820540000,30699.75,30688.75,30712.25,26.39581239725752
read-004589-zone-0689,4589,2026-06-17,ASIA,MNQ 09-26,held_out,long,hold,,2,1781820300000,30710.5,30704.75,30728,26.39581239725752
read-004589-zone-0696,4589,2026-06-17,ASIA,MNQ 09-26,held_out,long,ambiguous_horizon,,2,1781820240000,30723.25,30715,30735.75,26.39581239725752
read-004589-zone-0702,4589,2026-06-17,ASIA,MNQ 09-26,held_out,short,hold,,3,1781820060000,30738.875,30735.75,30754.348953099314,26.39581239725752
read-004590-zone-0413,4590,2026-06-18,LONDON,MNQ 09-26,held_out,long,hold,,2,1781872680000,30516.375,30505.75,30527,25.57951092659733
read-004590-zone-0420,4590,2026-06-18,LONDON,MNQ 09-26,held_out,long,hold,,2,1781872680000,30521.625,30510.5,30532.75,25.57951092659733
read-004590-zone-0433,4590,2026-06-18,LONDON,MNQ 09-26,held_out,long,hold,,1,1781865420000,30537.625,30526.5,30549.25,25.57951092659733
read-004590-zone-0435,4590,2026-06-18,LONDON,MNQ 09-26,held_out,long,hold,,2,1781865060000,30544.875,30536.25,30561.5,25.57951092659733
read-004591-zone-0454,4591,2026-06-18,NY,MNQ 09-26,held_out,long,hold,,3,1781876520000,30637.625,30636,30656.725279700535,28.6342678863443
read-004591-zone-0468,4591,2026-06-18,NY,MNQ 09-26,held_out,short,hold,,1,1781875800000,30653.5,30647.5,30667,28.6342678863443
read-004598-zone-0543,4598,2026-06-20,ASIA,MNQ 09-26,held_out,short,hold,,2,1782090360000,30646.5,30638.5,30654.75,17.23407372876746
read-004598-zone-0561,4598,2026-06-20,ASIA,MNQ 09-26,held_out,short,hold,,1,1782091440000,30659.875,30652.5,30669.5,17.23407372876746
read-004598-zone-0580,4598,2026-06-20,ASIA,MNQ 09-26,held_out,short,hold,,2,1782108300000,30671,30665.5,30681.5,17.23407372876746
read-004599-zone-0474,4599,2026-06-21,LONDON,MNQ 09-26,held_out,long,hold,,2,1782115860000,30697.375,30690.25,30712,23.81092890563258
read-004599-zone-0488,4599,2026-06-21,LONDON,MNQ 09-26,held_out,long,break,,2,1782115500000,30721.5,30717.25,30730.5,23.81092890563258
read-004599-zone-0498,4599,2026-06-21,LONDON,MNQ 09-26,held_out,long,hold,,2,1782114180000,30738.875,30735.75,30751,23.81092890563258
read-004600-zone-0489,4600,2026-06-21,NY,MNQ 09-26,held_out,long,hold,,2,1782135240000,30756.25,30745.75,30768.100469268065,22.441778643240315
read-004600-zone-0496,4600,2026-06-21,NY,MNQ 09-26,held_out,long,hold,,3,1782135240000,30768.25,30765.25,30785.5,22.441778643240315
read-004600-zone-0499,4600,2026-06-21,NY,MNQ 09-26,held_out,long,hold,15m,2,1782135240000,30782,30771.399530731935,30792.600469268065,22.441778643240315
read-004600-zone-0503,4600,2026-06-21,NY,MNQ 09-26,held_out,long,break,,2,1782135240000,30790.75,30784,30801,22.441778643240315
read-004600-zone-0511,4600,2026-06-21,NY,MNQ 09-26,held_out,short,break,,3,1782135360000,30819.5,30814.25,30834.5,22.441778643240315
read-004600-zone-0517,4600,2026-06-21,NY,MNQ 09-26,held_out,short,break,15m,2,1782135360000,30828.5,30817.899530731935,30839.100469268065,22.441778643240315
read-004601-zone-0386,4601,2026-06-21,ASIA,MNQ 09-26,held_out,long,hold,,2,1782165660000,30644.125,30635,30654,23.74936612517137
read-004601-zone-0397,4601,2026-06-21,ASIA,MNQ 09-26,held_out,long,hold,,2,1782166020000,30648.875,30638,30661.5,23.74936612517137
read-004601-zone-0409,4601,2026-06-21,ASIA,MNQ 09-26,held_out,long,ambiguous_horizon,,2,1782165960000,30657.875,30647,30670,23.74936612517137
read-004601-zone-0434,4601,2026-06-21,ASIA,MNQ 09-26,held_out,long,break,,2,1782165840000,30675.5,30669.5,30689,23.74936612517137
read-004602-zone-0125,4602,2026-06-22,LONDON,MNQ 09-26,held_out,short,break,,2,1782198540000,30025,30024,30030.75,36.20652229872779
read-004602-zone-0130,4602,2026-06-22,LONDON,MNQ 09-26,held_out,short,hold,,2,1782198720000,30050,30049,30069,36.20652229872779
read-004603-zone-0109,4603,2026-06-22,NY,MNQ 09-26,held_out,long,break,,2,1782221760000,29700,29697.804661448154,29717.195338551846,38.7813542073911
read-004603-zone-0114,4603,2026-06-22,NY,MNQ 09-26,held_out,short,break,,2,1782221520000,29725,29724,29739.25,38.7813542073911
read-004603-zone-0115,4603,2026-06-22,NY,MNQ 09-26,held_out,short,hold,,3,1782221520000,29744.625,29733.15240507954,29767.84759492046,38.7813542073911
read-004603-zone-0119,4603,2026-06-22,NY,MNQ 09-26,held_out,short,hold,,3,1782221580000,29775,29758.65240507954,29793.34759492046,38.7813542073911
read-004603-zone-0121,4603,2026-06-22,NY,MNQ 09-26,held_out,short,hold,5m,3,1782221760000,29787.75,29777,29812.75,38.7813542073911
read-004603-zone-0127,4603,2026-06-22,NY,MNQ 09-26,held_out,short,hold,,2,1782222480000,29829,29820.25,29852,38.7813542073911
read-004604-zone-0128,4604,2026-06-22,ASIA,MNQ 09-26,held_out,long,hold,,2,1782253440000,29710.375,29695,29725.75,36.46931835027415
read-004604-zone-0134,4604,2026-06-22,ASIA,MNQ 09-26,held_out,long,break,,2,1782253380000,29718.125,29701.25,29735,36.46931835027415
read-004604-zone-0138,4604,2026-06-22,ASIA,MNQ 09-26,held_out,long,hold,,2,1782252120000,29726.875,29716,29751.75,36.46931835027415
read-004604-zone-0145,4604,2026-06-22,ASIA,MNQ 09-26,held_out,long,hold,,3,1782252120000,29742.75,29726.5,29759,36.46931835027415
read-004604-zone-0180,4604,2026-06-22,ASIA,MNQ 09-26,held_out,short,break,,2,1782259680000,29824.375,29808.5,29844.25,36.46931835027415
read-004605-zone-0216,4605,2026-06-23,LONDON,MNQ 09-26,held_out,long,hold,,3,1782284520000,29794.875,29783,29813.25,30.606668823740666
read-004605-zone-0230,4605,2026-06-23,LONDON,MNQ 09-26,held_out,short,hold,,2,1782284700000,29815.625,29803.75,29834.25,30.606668823740666
read-004605-zone-0255,4605,2026-06-23,LONDON,MNQ 09-26,held_out,short,hold,,3,1782284460000,29845.875,29832.75,29863,30.606668823740666
read-004606-zone-0178,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,2,1782307980000,29714.625,29710.75,29737.75,28.81946401490211
read-004606-zone-0190,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,2,1782307980000,29729.5,29718,29746.25,28.81946401490211
read-004606-zone-0203,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,2,1782307980000,29742.75,29730.75,29757.5,28.81946401490211
read-004606-zone-0224,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,1,1782307980000,29758.875,29747.25,29773.75,28.81946401490211
read-004606-zone-0248,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,1,1782307980000,29782.625,29772,29797,28.81946401490211
read-004606-zone-0253,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,2,1782307980000,29790,29777,29805.5,28.81946401490211
read-004606-zone-0265,4606,2026-06-23,NY,MNQ 09-26,held_out,short,break,,2,1782307980000,29799.125,29786.75,29814,28.81946401490211
read-004606-zone-0290,4606,2026-06-23,NY,MNQ 09-26,held_out,short,hold,,3,1782307980000,29821.375,29808.5,29836,28.81946401490211
read-004607-zone-0286,4607,2026-06-23,ASIA,MNQ 09-26,held_out,long,hold,,2,1782348060000,29928.375,29905.5,29969.25,70.05084577177873
read-004607-zone-0289,4607,2026-06-23,ASIA,MNQ 09-26,held_out,long,break,,2,1782347520000,29965,29963,30019.75,70.05084577177873
read-004607-zone-0301,4607,2026-06-23,ASIA,MNQ 09-26,held_out,long,hold,,2,1782338760000,30050,30049,30081.25,70.05084577177873
read-004607-zone-0304,4607,2026-06-23,ASIA,MNQ 09-26,held_out,long,break,,2,1782338580000,30100,30096.25,30126,70.05084577177873
read-004607-zone-0305,4607,2026-06-23,ASIA,MNQ 09-26,held_out,short,hold,,2,1782338460000,30150,30141.237288557055,30176.262711442945,70.05084577177873
read-004608-zone-0645,4608,2026-06-24,LONDON,MNQ 09-26,held_out,long,hold,,1,1782387060000,30087.75,30079.25,30100.5,21.48270991591642
read-004608-zone-0650,4608,2026-06-24,LONDON,MNQ 09-26,held_out,long,hold,,2,1782386940000,30097.375,30089.75,30109.25,21.48270991591642
read-004608-zone-0652,4608,2026-06-24,LONDON,MNQ 09-26,held_out,long,hold,,1,1782377940000,30106.75,30097.75,30118,21.48270991591642
read-004608-zone-0656,4608,2026-06-24,LONDON,MNQ 09-26,held_out,short,break,,2,1782370860000,30116.875,30111,30131.5,21.48270991591642
read-004608-zone-0658,4608,2026-06-24,LONDON,MNQ 09-26,held_out,short,hold,,2,1782370860000,30124.375,30114.5,30134.25,21.48270991591642
read-004609-zone-0396,4609,2026-06-24,NY,MNQ 09-26,held_out,long,break,15m,3,1782394260000,30121.75,30109.895843249273,30140.25,34.0472382628769
read-004609-zone-0423,4609,2026-06-24,NY,MNQ 09-26,held_out,short,hold,,3,1782394260000,30170.25,30165.5,30190.26180956572,34.0472382628769
read-004609-zone-0433,4609,2026-06-24,NY,MNQ 09-26,held_out,short,hold,,3,1782394260000,30189.25,30175,30205.104156750727,34.0472382628769
read-004610-zone-0259,4610,2026-06-24,ASIA,MNQ 09-26,held_out,long,break,,3,1782424860000,29695,29674.75,29720.5,47.69142847316531
read-004610-zone-0289,4610,2026-06-24,ASIA,MNQ 09-26,held_out,short,hold,,2,1782425040000,29748.25,29725.75,29771.75,47.69142847316531
read-004610-zone-0296,4610,2026-06-24,ASIA,MNQ 09-26,held_out,short,break,,1,1782429300000,29757.5,29734.25,29780.75,47.69142847316531
read-004610-zone-0300,4610,2026-06-24,ASIA,MNQ 09-26,held_out,short,break,,2,1782429420000,29767.125,29745.75,29791.5,47.69142847316531
read-004610-zone-0321,4610,2026-06-24,ASIA,MNQ 09-26,held_out,short,break,,2,1782429480000,29797.125,29780.75,29820,47.69142847316531
read-004611-zone-0133,4611,2026-06-25,LONDON,MNQ 09-26,held_out,long,hold,,3,1782478860000,29272,29263,29296.406158287202,41.62463314881256
read-004611-zone-0138,4611,2026-06-25,LONDON,MNQ 09-26,held_out,long,hold,,2,1782474840000,29293.875,29291,29315.5,41.62463314881256
read-004611-zone-0143,4611,2026-06-25,LONDON,MNQ 09-26,held_out,long,hold,,2,1782468060000,29316.625,29309.5,29341.25,41.62463314881256
read-004611-zone-0152,4611,2026-06-25,LONDON,MNQ 09-26,held_out,long,hold,,2,1782464160000,29363.75,29355.25,29381,41.62463314881256
read-004611-zone-0157,4611,2026-06-25,LONDON,MNQ 09-26,held_out,long,break,5m,3,1782463800000,29386.5,29376.093841712798,29417.5,41.62463314881256
read-004611-zone-0163,4611,2026-06-25,LONDON,MNQ 09-26,held_out,long,hold,,2,1782457620000,29424.125,29405.5,29442.75,41.62463314881256
read-004612-zone-0144,4612,2026-06-25,NY,MNQ 09-26,held_out,short,hold,,2,1782480960000,29303.5,29286.449402084883,29322.050597915117,36.066776917844486
read-004612-zone-0147,4612,2026-06-25,NY,MNQ 09-26,held_out,short,hold,15m,3,1782480960000,29317.5,29299.699402084883,29335.300597915117,36.066776917844486
read-004612-zone-0149,4612,2026-06-25,NY,MNQ 09-26,held_out,short,hold,,2,1782480960000,29333.875,29326.199402084883,29361.800597915117,36.066776917844486
read-004612-zone-0159,4612,2026-06-25,NY,MNQ 09-26,held_out,short,hold,,3,1782480960000,29349.25,29331.75,29366.75,36.066776917844486
read-004612-zone-0162,4612,2026-06-25,NY,MNQ 09-26,held_out,short,hold,,2,1782481020000,29358.875,29343.75,29379.5,36.066776917844486
read-004619-zone-0150,4619,2026-06-27,ASIA,MNQ 09-26,held_out,short,break,,2,1782684120000,29376.625,29369,29408.25,52.92203857560099
read-004620-zone-0321,4620,2026-06-28,LONDON,MNQ 09-26,held_out,long,hold,,3,1782716520000,29573.875,29557.5,29590.25,35.36917386780904
read-004620-zone-0334,4620,2026-06-28,LONDON,MNQ 09-26,held_out,long,hold,,2,1782716520000,29589,29573,29607.25,35.36917386780904
read-004620-zone-0368,4620,2026-06-28,LONDON,MNQ 09-26,held_out,short,hold,,2,1782717360000,29648.125,29637,29669,35.36917386780904
read-004620-zone-0376,4620,2026-06-28,LONDON,MNQ 09-26,held_out,short,hold,,1,1782717360000,29658.25,29642.25,29677,35.36917386780904
read-004620-zone-0379,4620,2026-06-28,LONDON,MNQ 09-26,held_out,short,hold,,2,1782718140000,29667,29650,29684.75,35.36917386780904
read-004621-zone-0464,4621,2026-06-28,NY,MNQ 09-26,held_out,long,hold,,3,1782740280000,29642.375,29633.5,29659.25,27.271241058536198
read-004621-zone-0520,4621,2026-06-28,NY,MNQ 09-26,held_out,short,break,,3,1782739920000,29697.375,29689.5,29714,27.271241058536198
read-004621-zone-0523,4621,2026-06-28,NY,MNQ 09-26,held_out,short,break,,1,1782739920000,29703.875,29690.5,29717.25,27.271241058536198
read-004621-zone-0530,4621,2026-06-28,NY,MNQ 09-26,held_out,short,break,,2,1782739980000,29714.625,29706.75,29732.25,27.271241058536198
read-004622-zone-0747,4622,2026-06-28,ASIA,MNQ 09-26,held_out,long,hold,5m,3,1782772440000,29973.5,29967.350087492574,29991.75,24.59965002969983
read-004622-zone-0755,4622,2026-06-28,ASIA,MNQ 09-26,held_out,short,break,5m,3,1782770640000,29993,29986.5,30007.25,24.59965002969983
read-004622-zone-0764,4622,2026-06-28,ASIA,MNQ 09-26,held_out,short,hold,,2,1782770640000,30009.75,30002.75,30027.25,24.59965002969983
read-004622-zone-0766,4622,2026-06-28,ASIA,MNQ 09-26,held_out,short,hold,,2,1782770460000,30021,30012,30030.75,24.59965002969983
read-004622-zone-0776,4622,2026-06-28,ASIA,MNQ 09-26,held_out,short,hold,,2,1782770760000,30033.125,30021,30045.25,24.59965002969983
read-004622-zone-0784,4622,2026-06-28,ASIA,MNQ 09-26,held_out,short,hold,5m,3,1782774660000,30047,30039.75,30054.25,24.59965002969983
read-004623-zone-0631,4623,2026-06-29,LONDON,MNQ 09-26,held_out,long,ambiguous_horizon,5m,3,1782803400000,30115.75,30104.30337848874,30127.5,23.774584462840807
read-004623-zone-0642,4623,2026-06-29,LONDON,MNQ 09-26,held_out,short,hold,,2,1782802980000,30143.625,30139.5,30152.25,23.774584462840807
read-004623-zone-0651,4623,2026-06-29,LONDON,MNQ 09-26,held_out,short,hold,,3,1782817620000,30169.375,30167.5,30185.75,23.774584462840807
read-004625-zone-0780,4625,2026-06-29,ASIA,MNQ 09-26,held_out,long,hold,,2,1782856860000,30483.375,30477.75,30494.5,18.886069621829584
read-004625-zone-0783,4625,2026-06-29,ASIA,MNQ 09-26,held_out,long,hold,,3,1782857460000,30492,30486.5,30502.5,18.886069621829584
read-004625-zone-0790,4625,2026-06-29,ASIA,MNQ 09-26,held_out,long,hold,,1,1782857460000,30502.375,30495.25,30513.25,18.886069621829584
read-004625-zone-0801,4625,2026-06-29,ASIA,MNQ 09-26,held_out,short,hold,,2,1782856860000,30523.5,30518,30532,18.886069621829584
read-004625-zone-0810,4625,2026-06-29,ASIA,MNQ 09-26,held_out,short,hold,,3,1782862500000,30547.875,30542.5,30560.5,18.886069621829584
read-004626-zone-0547,4626,2026-06-30,LONDON,MNQ 09-26,held_out,long,break,,2,1782889260000,30369.5,30360,30379.5,19.826016983867568
read-004626-zone-0553,4626,2026-06-30,LONDON,MNQ 09-26,held_out,short,hold,,1,1782900000000,30389.75,30384.75,30397.5,19.826016983867568
read-004626-zone-0557,4626,2026-06-30,LONDON,MNQ 09-26,held_out,short,hold,,2,1782902280000,30400,30397.5,30414,19.826016983867568
read-004626-zone-0567,4626,2026-06-30,LONDON,MNQ 09-26,held_out,short,hold,,3,1782903480000,30417.25,30412.75,30431.206504245965,19.826016983867568
read-004626-zone-0573,4626,2026-06-30,LONDON,MNQ 09-26,held_out,short,hold,15m,2,1782903660000,30426.25,30417,30435.5,19.826016983867568
read-004626-zone-0577,4626,2026-06-30,LONDON,MNQ 09-26,held_out,short,hold,,2,1782903660000,30428.5,30418.75,30438.25,19.826016983867568
read-004627-zone-0394,4627,2026-06-30,NY,MNQ 09-26,held_out,short,break,,2,1782914400000,30275,30264.5,30292,34.654555474267504
read-004627-zone-0398,4627,2026-06-30,NY,MNQ 09-26,held_out,short,hold,15m,2,1782914460000,30298.75,30287.916276851003,30309.583723148997,34.654555474267504
read-004627-zone-0399,4627,2026-06-30,NY,MNQ 09-26,held_out,short,hold,15m,3,1782914460000,30317.25,30306.416276851003,30340.913638868566,34.654555474267504
read-004627-zone-0404,4627,2026-06-30,NY,MNQ 09-26,held_out,short,hold,,2,1782915120000,30335.625,30320,30354.25,34.654555474267504
