opportunity,leg,time_ms,price,atr5m,confirm,invalidated,stop_composed,rr,kind,actual_guard,corrected_guard,status,bar_open_ms
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S1,0,1788399360000,29187.5,17.973517951786196,false,true,29183.990276927678,2.041151140532312,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399300000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S1,0,1788399420000,29187,17.973517951786196,false,true,29183.990276927678,2.041151140532312,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399360000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S1,0,1788399480000,29179.75,18.63423223750048,false,true,29184.98134835625,1.9687780102275894,limit,cancel_marketable,cancel_marketable,recorded_dormant_requires_fresh_authorization,1788399420000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397560000,29181.25,14.944505917068925,false,false,29163.666758875603,1.7509221657693703,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397500000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397620000,29178.75,14.998077345640354,false,false,29163.74711601846,1.7446680706891946,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397560000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397680000,29181.5,14.998077345640354,false,false,29163.74711601846,1.7446680706891946,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397620000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397740000,29181.75,14.998077345640354,false,false,29163.74711601846,1.7446680706891946,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397680000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397800000,29175.5,14.998077345639965,false,true,29163.74711601846,1.7446680706891946,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397740000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397860000,29166.25,14.712500392379967,false,true,29163.31875058857,1.778532946053163,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397800000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397920000,29178.25,15.033928963808538,false,true,29163.800893445714,1.7405075366297746,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397860000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788397980000,29177.5,15.033928963808538,false,true,29163.800893445714,1.7405075366297746,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397920000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398040000,29180.25,15.176786106665682,false,true,29164.01517916,1.724124362217398,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397980000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398100000,29183.5,15.551786106665682,false,true,29164.57767916,1.6825505756827206,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398040000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398160000,29190,15.119515670475277,false,true,29163.929273505713,1.7306550842606203,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398100000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398220000,29193,15.494515670475277,false,true,29164.491773505713,1.688769576484835,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398160000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398280000,29194,15.565944241903848,false,true,29164.598916362855,1.6810201976842951,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398220000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398340000,29192.5,15.565944241903848,false,true,29164.598916362855,1.6810201976842951,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398280000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398400000,29194.5,15.798087099046244,false,true,29164.94713064857,1.656318673432775,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398340000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398460000,29195.5,15.13393802054294,false,true,29163.950907030816,1.729005803456187,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398400000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398520000,29193.25,15.223223734828654,false,true,29164.084835602243,1.7188650132494887,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398460000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398580000,29193.25,15.223223734828654,false,true,29164.084835602243,1.7188650132494887,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398520000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398640000,29183.75,16.00893802054294,false,true,29165.263407030816,1.634503590000009,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398580000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398700000,29167.25,17.062509449113673,false,true,29166.84376417367,1.533576684291623,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398640000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398760000,29158.25,16.57590163131984,false,true,29166.11385244698,1.5785968841191853,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398700000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398820000,29163,16.57590163131984,false,true,29166.11385244698,1.5785968841191853,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398760000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398880000,29159.5,16.57590163131984,false,true,29166.11385244698,1.5785968841191853,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398820000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788398940000,29173,17.040187345605553,false,true,29166.81028101841,1.5355856209769303,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398880000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399000000,29176,17.30804448846238,false,true,29167.212066732693,1.511821088980355,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788398940000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399060000,29180.25,16.82175559642935,false,true,29166.482633394644,1.5555253146241768,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399000000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399120000,29189.25,17.89318416785792,false,true,29168.089776251785,1.4623817885735662,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399060000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399180000,29187,17.89318416785792,false,true,29168.089776251785,1.4623817885735662,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399120000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399240000,29193.25,17.89318416785792,false,true,29168.089776251785,1.4623817885735662,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399180000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399300000,29198.75,18.12532702500052,false,true,29168.4379905375,1.4436521134529785,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399240000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399360000,29187.5,17.973517951786196,false,true,29168.21027692768,1.4558455799726504,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399300000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399420000,29187,17.973517951786196,false,true,29168.21027692768,1.4558455799726504,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788399360000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S2,0,1788399480000,29179.75,18.63423223750048,false,true,29169.20134835625,1.404225638768572,limit,cancel_marketable,cancel_marketable,recorded_dormant_requires_fresh_authorization,1788399420000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397560000,29181.25,14.944505917068925,false,false,29198.076758875603,1.7580596828782324,limit,cancel_marketable,cancel_marketable,waiting_confirm,1788397500000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397620000,29178.75,14.998077345640354,true,false,29198.15711601846,1.75178009339773,limit,cancel_marketable,cancel_marketable,rr_refused,1788397560000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397680000,29181.5,14.998077345640354,true,false,29198.15711601846,1.75178009339773,limit,cancel_marketable,cancel_marketable,rr_refused,1788397620000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397740000,29181.75,14.998077345640354,true,false,29198.15711601846,1.75178009339773,limit,cancel_marketable,cancel_marketable,rr_refused,1788397680000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397800000,29175.5,14.998077345639965,true,false,29198.15711601846,1.75178009339773,limit,send_limit,send_limit,rr_refused,1788397740000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397860000,29166.25,14.712500392379967,true,false,29197.72875058857,1.7857830166612711,limit,send_limit,send_limit,rr_refused,1788397800000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397920000,29178.25,15.033928963808538,true,false,29198.210893445714,1.7476025991994693,limit,cancel_marketable,cancel_marketable,rr_refused,1788397860000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788397980000,29177.5,15.033928963808538,true,false,29198.210893445714,1.7476025991994693,limit,cancel_marketable,cancel_marketable,rr_refused,1788397920000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398040000,29180.25,15.176786106665682,true,false,29198.42517916,1.7311526398722905,limit,cancel_marketable,cancel_marketable,rr_refused,1788397980000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398100000,29183.5,15.551786106665682,true,true,29198.98767916,1.6894093805772172,limit,cancel_marketable,cancel_marketable,rr_refused,1788398040000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398160000,29190,15.119515670475277,true,true,29198.339273505713,1.7377099839671541,limit,cancel_marketable,cancel_marketable,rr_refused,1788398100000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398220000,29193,15.494515670475277,true,true,29198.901773505713,1.695653732720181,limit,cancel_marketable,cancel_marketable,rr_refused,1788398160000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398280000,29194,15.565944241903848,true,true,29199.008916362855,1.6878727640952311,limit,cancel_marketable,cancel_marketable,rr_refused,1788398220000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398340000,29192.5,15.565944241903848,true,true,29199.008916362855,1.6878727640952311,limit,cancel_marketable,cancel_marketable,rr_refused,1788398280000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398400000,29194.5,15.798087099046244,true,true,29199.35713064857,1.6630705457321127,limit,cancel_marketable,cancel_marketable,rr_refused,1788398340000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398460000,29195.5,15.13393802054294,true,true,29198.360907030816,1.7360539799798238,limit,cancel_marketable,cancel_marketable,rr_refused,1788398400000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398520000,29193.25,15.223223734828654,true,true,29198.494835602243,1.7258718515200535,limit,cancel_marketable,cancel_marketable,rr_refused,1788398460000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398580000,29193.25,15.223223734828654,true,true,29198.494835602243,1.7258718515200535,limit,cancel_marketable,cancel_marketable,rr_refused,1788398520000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398640000,29183.75,16.00893802054294,true,true,29199.673407030816,1.6411665345707038,limit,cancel_marketable,cancel_marketable,rr_refused,1788398580000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398700000,29167.25,17.062509449113673,true,false,29201.25376417367,1.5398282070810863,limit,send_limit,send_limit,rr_refused,1788398640000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398760000,29158.25,16.57590163131984,true,false,29200.52385244698,1.5850319287423404,limit,send_limit,send_limit,rr_refused,1788398700000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398820000,29163,16.57590163131984,true,false,29200.52385244698,1.5850319287423404,limit,send_limit,send_limit,rr_refused,1788398760000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398880000,29159.5,16.57590163131984,true,false,29200.52385244698,1.5850319287423404,limit,send_limit,send_limit,rr_refused,1788398820000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788398940000,29173,17.040187345605553,true,false,29201.22028101841,1.5418453330624355,limit,send_limit,send_limit,rr_refused,1788398880000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399000000,29176,17.30804448846238,true,true,29201.622066732692,1.517983926540524,limit,cancel_marketable,cancel_marketable,rr_refused,1788398940000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399060000,29180.25,16.82175559642935,true,true,29200.892633394644,1.5618663095372884,limit,cancel_marketable,cancel_marketable,rr_refused,1788399000000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399120000,29189.25,17.89318416785792,true,true,29202.499776251785,1.468343090132077,limit,cancel_marketable,cancel_marketable,rr_refused,1788399060000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399180000,29187,17.89318416785792,true,true,29202.499776251785,1.468343090132077,limit,cancel_marketable,cancel_marketable,rr_refused,1788399120000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399240000,29193.25,17.89318416785792,true,true,29202.499776251785,1.468343090132077,limit,cancel_marketable,cancel_marketable,rr_refused,1788399180000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399300000,29198.75,18.12532702500052,true,true,29202.8479905375,1.4495370647434822,limit,cancel_marketable,cancel_marketable,rr_refused,1788399240000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399360000,29187.5,17.973517951786196,true,true,29202.62027692768,1.4617802371139348,limit,cancel_marketable,cancel_marketable,rr_refused,1788399300000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399420000,29187,17.973517951786196,true,true,29202.62027692768,1.4617802371139348,limit,cancel_marketable,cancel_marketable,rr_refused,1788399360000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v8/S3,0,1788399480000,29179.75,18.63423223750048,true,true,29203.61134835625,1.4099498706718272,limit,cancel_marketable,cancel_marketable,recorded_dormant_requires_fresh_authorization,1788399420000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401040000,29149.25,19.51087063827239,false,false,29229.766305957408,2.02451242347525,limit,outside_band,outside_band,waiting_confirm,1788400980000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401100000,29146.75,19.510870638271992,false,false,29229.766305957408,2.02451242347525,limit,outside_band,outside_band,waiting_confirm,1788401040000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401160000,29153.25,18.688665592681136,false,false,29228.532998389022,2.1135805445343316,limit,outside_band,outside_band,waiting_confirm,1788401100000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401220000,29152.5,19.08152273553828,false,false,29229.12228410331,2.070065400306432,limit,outside_band,outside_band,waiting_confirm,1788401160000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401280000,29157.5,19.08152273553828,false,false,29229.12228410331,2.070065400306432,limit,outside_band,outside_band,waiting_confirm,1788401220000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401340000,29163.25,19.617237021252567,false,false,29229.925855531877,2.013535339212605,limit,outside_band,outside_band,waiting_confirm,1788401280000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401400000,29165,19.617237021252542,false,false,29229.925855531877,2.013535339212605,limit,outside_band,outside_band,waiting_confirm,1788401340000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401460000,29181.5,19.591005805448788,false,false,29229.886508708172,2.016231345764561,limit,send_limit,send_limit,waiting_confirm,1788401400000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401520000,29185.5,19.769577234020215,false,false,29230.15436585103,1.9980194585054756,limit,send_limit,send_limit,waiting_confirm,1788401460000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401580000,29185.5,19.841005805448788,false,false,29230.261508708172,1.9908264927352488,limit,send_limit,send_limit,waiting_confirm,1788401520000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401640000,29181,19.841005805448788,false,false,29230.261508708172,1.9908264927352488,limit,send_limit,send_limit,waiting_confirm,1788401580000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401700000,29182.5,19.841005805448884,false,false,29230.261508708172,1.9908264927352488,limit,send_limit,send_limit,waiting_confirm,1788401640000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401760000,29178.75,18.923791105059678,false,false,29228.885686657588,2.087319595778091,limit,send_limit,send_limit,waiting_confirm,1788401700000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401820000,29183.5,19.013076819345393,false,false,29229.01961522902,2.0775175094126896,limit,send_limit,send_limit,waiting_confirm,1788401760000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401880000,29182.5,19.030933962202536,false,false,29229.046400943305,2.075568129154832,limit,send_limit,send_limit,waiting_confirm,1788401820000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788401940000,29190.75,19.477362533631105,false,false,29229.716043800447,2.0279953167065767,limit,send_limit,send_limit,waiting_confirm,1788401880000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402000000,29192.25,19.72736253363073,false,false,29230.091043800447,2.0022950322254496,limit,send_limit,send_limit,waiting_confirm,1788401940000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402060000,29190.5,18.728979495514245,false,false,29228.59346924327,2.1090310878636482,limit,send_limit,send_limit,waiting_confirm,1788402000000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402120000,29187,19.014693781228534,false,false,29229.022040671844,2.077340842532719,limit,send_limit,send_limit,waiting_confirm,1788402060000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402180000,29188.75,19.014693781228534,false,false,29229.022040671844,2.077340842532719,limit,send_limit,send_limit,waiting_confirm,1788402120000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402240000,29177,19.603979495514245,false,false,29229.90596924327,2.014897026853078,limit,send_limit,send_limit,waiting_confirm,1788402180000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402300000,29180,19.62183663837115,false,false,29229.932754957557,2.013063339991101,limit,send_limit,send_limit,waiting_confirm,1788402240000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402360000,29179.25,18.79170544991607,false,false,29228.687558174875,2.101991227207882,limit,send_limit,send_limit,waiting_confirm,1788402300000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402420000,29175,18.79170544991607,false,false,29228.687558174875,2.101991227207882,limit,outside_band,outside_band,waiting_confirm,1788402360000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402480000,29189.25,19.452419735630354,false,false,29229.678629603444,2.030595706695083,limit,send_limit,send_limit,waiting_confirm,1788402420000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402540000,29186.75,19.452419735630354,false,false,29229.678629603444,2.030595706695083,limit,send_limit,send_limit,waiting_confirm,1788402480000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402600000,29187.5,19.452419735630574,false,false,29229.678629603444,2.030595706695083,limit,send_limit,send_limit,waiting_confirm,1788402540000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v10/S1,0,1788402660000,29191.5,18.83081832594268,false,false,29228.746227488915,2.097625250071091,limit,send_limit,send_limit,waiting_confirm,1788402600000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788402720000,29190.5,18.83081832594268,false,false,29227.9,2.0510563380280638,limit,send_limit,send_limit,waiting_confirm,1788402660000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788402780000,29187.75,18.83081832594268,false,false,29227.9,2.0510563380280638,limit,send_limit,send_limit,waiting_confirm,1788402720000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788402840000,29195.5,19.062961183085537,false,false,29228.09444177463,2.0371091857328794,limit,send_limit,send_limit,waiting_confirm,1788402780000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788402900000,29192,19.20581832594277,false,false,29228.308727488915,2.0219567151105036,limit,send_limit,send_limit,waiting_confirm,1788402840000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788402960000,29184.25,18.512545588375424,false,false,29227.9,2.0510563380280638,limit,send_limit,send_limit,waiting_confirm,1788402900000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788403020000,29181.75,18.780402731232567,false,false,29227.9,2.0510563380280638,limit,send_limit,send_limit,waiting_confirm,1788402960000
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v11/S1,0,1788403080000,29182.25,18.780402731232567,false,false,29227.9,2.0510563380280638,limit,send_limit,send_limit,waiting_confirm,1788403020000
