source,line,text
/home/hoang/nofx/data/nofx_2026-09-04.log,11638,"09-04 10:36:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 156.63 pts / 4.5×ATR5m from price 29500.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,11641,"09-04 10:36:01 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=7dd07a19-701e-4afa-9b15-655f65810e9e (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,11790,"09-04 10:38:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 161.88 pts / 4.7×ATR5m from price 29495.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,11793,"09-04 10:38:01 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=6a5da3fa-2992-426f-b56e-9d1eb805c350 (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,11979,"09-04 10:40:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 153.88 pts / 4.7×ATR5m from price 29503.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,11982,"09-04 10:40:01 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=183d16ad-75df-4fcf-bd9c-685900a8aa25 (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,11983,09-04 10:40:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,12170,"09-04 10:42:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 145.88 pts / 4.4×ATR5m from price 29511.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12173,"09-04 10:42:01 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=993322b9-6c27-42af-8afb-2a3620b797eb (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12174,09-04 10:42:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,12361,"09-04 10:44:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 136.38 pts / 4.0×ATR5m from price 29521.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12364,"09-04 10:44:01 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=b42631c8-4737-4e59-aa42-e51b5a7237db (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12365,09-04 10:44:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,12551,"09-04 10:46:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 138.63 pts / 4.3×ATR5m from price 29518.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12554,"09-04 10:46:01 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=fa195d44-705e-46c9-be53-5d4a2198e3c8 (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12555,09-04 10:46:01 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,12738,"09-04 10:48:00 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 161.88 pts / 4.8×ATR5m from price 29495.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12741,"09-04 10:48:00 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=60adff7a-afe7-4b11-be91-1c6e8a413c8f (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12742,09-04 10:48:00 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,12928,"09-04 10:50:00 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 155.88 pts / 4.9×ATR5m from price 29501.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12931,"09-04 10:50:00 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=3bea0045-32b4-469d-ae5c-ca24ba366509 (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,12932,09-04 10:50:00 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,13117,"09-04 10:52:00 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 157.13 pts / 4.7×ATR5m from price 29500.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13120,"09-04 10:52:00 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=04b3e307-eb7f-4bc8-88fe-7088dff9f6a5 (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13121,09-04 10:52:00 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✕ armed S2 cancelled — no order_update for 15m (reconnect/reconcile)
/home/hoang/nofx/data/nofx_2026-09-04.log,13280,09-04 10:53:10 [INFO] nofx/main.go:291 🔐 BOOT INTEGRITY OK — rev ebe07d5f366a · built 2026-09-04T15:49:56Z · expected ebe07d5f · goldens PASS
/home/hoang/nofx/data/nofx_2026-09-04.log,13307,"09-04 10:53:10 [INFO] kernel/levels_volume_boot.go:26 🪢 netting-orphan wave (class 27, 2026-08-31): netting-flat cancels brackets (C# sweep + Go desync cancel_order) · exit reconstruction from the netting fill (never exit=entry; unknown → UNRESOLVED+alarm) · dedupe 577/578 class · one-live-arm guard (opposite-side refused while open; kind=exit escapes) · split legs > capacity rejected (capacity=1 unless max_contracts_per_order raises)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13321,"09-04 10:53:10 [INFO] nofx/main.go:340 ⏱ wakes: cutoff=25m(enforce) cooldown=30m(enforce, fast-market≥1.5×ATR exempt) cross-session=on stale-arm-expiry=on (class 47) — cutoffs govern LEVEL_EVENT/structure_mss wakes ONLY; scheduled reads, death re-plans and owner resets are untouched; the cutoff is NOT exempted by a fast market"
/home/hoang/nofx/data/nofx_2026-09-04.log,13335,09-04 10:53:10 [INFO] nofx/main.go:430 🎯 arms: bias-coherent=warn · stop-entry=on(reclaim) · far-arm counter=on(3.0×ATR5m) · ledger append-only=on
/home/hoang/nofx/data/nofx_2026-09-04.log,13367,09-04 10:53:10 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🚨 dead-man watchdog: NT8 TCP link DOWN — NEW entries BLOCKED until a clean reconciliation. Open positions & exits are unaffected.
/home/hoang/nofx/data/nofx_2026-09-04.log,13411,09-04 10:53:11 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🛑 arm stop NY S1 leg 1 short: stop 29720.50 (authored 29720.00 WIDENED) · anchor ONH 29720.00 → beyond 29720.50 · atr_floor n/a (no ATR) · bound=anchor
/home/hoang/nofx/data/nofx_2026-09-04.log,13415,"09-04 10:53:11 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📌 armed S2 → WORKING stop-entry 29590.52 signal=931a761a-d0c8-492b-a815-a5f41cc9d9ae (no retest in 6 bars, offset 2t)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13554,09-04 10:55:10 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🔌 dead-man watchdog: NT8 TCP link back UP — sweeping unfilled entries; entries stay BLOCKED until a clean positions/orders reconciliation.
/home/hoang/nofx/data/nofx_2026-09-04.log,13555,09-04 10:55:10 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] dead-man watchdog: 6 working order(s) visible post-reconnect — entry cancellation is a Part A AddOn capability (no-op on the current market-order path).
/home/hoang/nofx/data/nofx_2026-09-04.log,13570,"09-04 10:55:10 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 149.13 pts / 4.8×ATR5m from price 29508.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13710,09-04 10:57:10 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ✅ dead-man watchdog: clean positions/orders reconciliation — NEW entries RESUMED.
/home/hoang/nofx/data/nofx_2026-09-04.log,13721,"09-04 10:57:10 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 159.38 pts / 5.0×ATR5m from price 29498.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13861,"09-04 10:59:10 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 141.38 pts / 4.4×ATR5m from price 29516.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,13997,"09-04 11:01:09 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 141.13 pts / 4.5×ATR5m from price 29516.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14136,"09-04 11:03:09 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29657.38 is 143.13 pts / 4.6×ATR5m from price 29514.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14234,"09-04 11:05:09 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 201.00 pts / 6.8×ATR5m from price 29519.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14278,"09-04 11:07:09 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 198.00 pts / 6.5×ATR5m from price 29522.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14320,"09-04 11:09:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 186.25 pts / 6.0×ATR5m from price 29533.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14363,"09-04 11:11:09 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 184.50 pts / 6.2×ATR5m from price 29535.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14406,"09-04 11:13:09 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 169.75 pts / 5.5×ATR5m from price 29550.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14449,"09-04 11:15:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 173.75 pts / 6.1×ATR5m from price 29546.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14492,"09-04 11:17:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 179.75 pts / 6.1×ATR5m from price 29540.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14535,"09-04 11:19:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 175.00 pts / 5.9×ATR5m from price 29545.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14578,"09-04 11:21:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 164.50 pts / 5.8×ATR5m from price 29555.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14621,"09-04 11:23:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 169.75 pts / 5.9×ATR5m from price 29550.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14648,"09-04 11:25:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] ⏱ wake cooldown bypassed: fast market 1.8×ATR (cooldown 21 min since the last wake-authored version, cooldown 30m) — seated OB(bear)·4h invalidated: close 29547.75 above 29503.38 (noise 7.75) on NY. Proceeding (class 47, owner ruling 2026-09-03)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14666,"09-04 11:25:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 168.50 pts / 6.2×ATR5m from price 29551.50 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14720,"09-04 11:27:08 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S2 short entry 29720.00 is 170.00 pts / 6.2×ATR5m from price 29550.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14771,09-04 11:29:07 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🛑 arm stop NY S1 leg 1 short: stop 29765.00 · anchor none (stop_unanchored) · atr_floor 29761.77 (1.5×ATR5m 27.85) · bound=authored
/home/hoang/nofx/data/nofx_2026-09-04.log,14774,"09-04 11:29:07 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 161.25 pts / 5.8×ATR5m from price 29558.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14776,09-04 11:29:07 [INFO] trader/auto_trader.go:43 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 🛑 arm stop NY S1 leg 2 short: stop 29765.00 · anchor none (stop_unanchored) · atr_floor 29761.77 (1.5×ATR5m 27.85) · bound=authored
/home/hoang/nofx/data/nofx_2026-09-04.log,14780,"09-04 11:29:07 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 161.25 pts / 5.8×ATR5m from price 29558.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14826,"09-04 11:31:07 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 161.75 pts / 6.1×ATR5m from price 29558.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14829,"09-04 11:31:07 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 161.75 pts / 6.1×ATR5m from price 29558.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14872,"09-04 11:33:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 154.00 pts / 5.7×ATR5m from price 29566.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14875,"09-04 11:33:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 154.00 pts / 5.7×ATR5m from price 29566.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14918,"09-04 11:35:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 150.75 pts / 5.8×ATR5m from price 29569.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14921,"09-04 11:35:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 150.75 pts / 5.8×ATR5m from price 29569.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14964,"09-04 11:37:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 154.75 pts / 5.9×ATR5m from price 29565.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,14967,"09-04 11:37:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 154.75 pts / 5.9×ATR5m from price 29565.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15010,"09-04 11:39:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 161.75 pts / 6.1×ATR5m from price 29558.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15013,"09-04 11:39:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 161.75 pts / 6.1×ATR5m from price 29558.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15056,"09-04 11:41:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 154.75 pts / 6.1×ATR5m from price 29565.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15059,"09-04 11:41:06 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 154.75 pts / 6.1×ATR5m from price 29565.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15102,"09-04 11:43:05 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 157.75 pts / 6.2×ATR5m from price 29562.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15105,"09-04 11:43:05 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 157.75 pts / 6.2×ATR5m from price 29562.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15266,"09-04 11:45:05 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 151.25 pts / 6.3×ATR5m from price 29568.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15269,"09-04 11:45:05 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 151.25 pts / 6.3×ATR5m from price 29568.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15451,"09-04 11:47:05 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 149.75 pts / 6.2×ATR5m from price 29570.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15454,"09-04 11:47:05 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 149.75 pts / 6.2×ATR5m from price 29570.25 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15642,"09-04 11:49:04 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 139.00 pts / 5.5×ATR5m from price 29581.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15645,"09-04 11:49:04 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 139.00 pts / 5.5×ATR5m from price 29581.00 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15841,"09-04 11:51:04 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 126.25 pts / 5.2×ATR5m from price 29593.75 (counted, not refused)"
/home/hoang/nofx/data/nofx_2026-09-04.log,15844,"09-04 11:51:04 [WARN] trader/auto_trader.go:48 [trader_id=8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265 trader_name=hoang] 📏 arm far: S1 short entry 29720.00 is 126.25 pts / 5.2×ATR5m from price 29593.75 (counted, not refused)"
