level_id,kind,day,period,price,band,k,delta,ordinal,session,entry_side,exit_side,outcome,bars_to_exit,mfe,mae,opened_at
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,5,LONDON,above,above,hold,3,0.25,-21.75,1787821500000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,6,LONDON,above,above,hold,10,20.0,-22.0,1787822040000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,7,LONDON,above,above,hold,8,4.5,-19.75,1787824920000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,8,LONDON,above,,ambiguous_horizon,13,8.5,-17.75,1787825520000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,9,LONDON,below,,ambiguous_horizon,13,0.0,-16.75,1787826360000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,10,LONDON,below,,ambiguous_horizon,13,16.0,-19.0,1787827200000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,11,LONDON,above,above,hold,3,11.25,-20.25,1787828460000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,12,LONDON,above,above,hold,1,0.0,-25.0,1787828880000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,13,LONDON,above,below,break,8,18.0,-12.75,1787829660000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,14,LONDON,below,below,hold,1,0.0,-36.75,1787830260000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,15,LONDON,below,,ambiguous_horizon,13,2.25,-21.0,1787832720000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,16,NY,below,below,hold,1,2.5,-103.5,1787837400000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,17,NY,below,below,hold,2,18.0,-33.75,1787838240000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,18,NY,below,below,hold,2,1.25,-29.0,1787840040000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,19,NY,above,below,break,9,44.0,-17.5,1787841000000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,20,NY,below,below,hold,6,21.25,-36.0,1787842140000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,21,NY,below,above,break,3,21.5,-11.25,1787842620000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,22,NY,above,below,break,10,23.75,-11.5,1787844300000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,23,NY,below,above,break,2,23.0,-3.75,1787845920000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,24,NY,above,,ambiguous_horizon,13,17.0,-16.0,1787847060000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,25,NY,below,above,break,1,21.5,0.0,1787848020000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,26,NY,above,below,break,12,19.75,-5.0,1787853660000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,27,NY,below,below,hold,4,0.0,-22.75,1787854740000
OR30-H:2026-08-27:29587.00,OR30-H,2026-08-27,exploration,29587.0,16.11,3,5.3707,28,NY,below,above,break,11,19.75,-15.25,1787857440000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,1,ASIA,above,below,break,2,26.5,-5.5,1787791320000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,2,ASIA,below,above,break,6,18.25,-7.0,1787793960000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,3,ASIA,above,above,hold,4,11.25,-28.0,1787795040000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,4,ASIA,above,above,hold,7,2.25,-18.25,1787805600000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,5,ASIA,above,,ambiguous_horizon,13,17.5,-7.75,1787806140000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,6,LONDON,below,above,break,5,20.5,-7.5,1787814180000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,7,LONDON,above,above,hold,7,2.25,-18.0,1787816580000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,8,NY,above,below,break,2,29.0,-86.75,1787837400000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,9,NY,below,below,hold,1,0.0,-50.25,1787837580000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,10,NY,below,above,break,2,42.75,-18.75,1787838000000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,11,NY,above,below,break,2,51.0,-5.25,1787838420000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,12,NY,below,above,break,1,52.0,0.0,1787838600000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,13,NY,above,below,break,1,38.25,-19.25,1787838900000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,14,NY,below,above,break,1,22.25,-9.0,1787839200000
OR30-L:2026-08-27:29502.75,OR30-L,2026-08-27,exploration,29502.75,16.11,3,5.3707,15,NY,above,above,hold,1,0.0,-40.0,1787839620000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,1,ASIA,below,above,break,3,26.83,0.0,1787781660000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,2,ASIA,above,below,break,4,31.17,0.0,1787790720000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,3,ASIA,below,below,hold,5,5.58,-22.67,1787795640000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,4,ASIA,below,below,hold,12,8.08,-17.17,1787797860000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,5,ASIA,below,,ambiguous_horizon,13,11.58,-5.17,1787799000000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,6,ASIA,above,below,break,6,18.67,0.0,1787799960000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,7,ASIA,below,above,break,9,24.83,-7.67,1787800500000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,8,ASIA,above,,ambiguous_horizon,13,14.17,-6.33,1787801880000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,9,ASIA,below,below,hold,9,2.33,-20.67,1787802960000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,10,ASIA,below,below,hold,11,3.08,-20.42,1787804280000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,11,LONDON,below,below,hold,7,1.08,-22.17,1787815740000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,12,LONDON,below,above,break,1,18.83,-9.42,1787817600000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,13,LONDON,above,below,break,10,18.67,-19.08,1787830620000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,14,LONDON,below,above,break,3,20.58,0.0,1787831880000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,15,LONDON,above,below,break,4,21.92,0.0,1787834640000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,16,LONDON,below,,ambiguous_horizon,13,22.33,-8.17,1787835840000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,17,LONDON,above,below,break,10,22.17,-13.33,1787836680000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,18,NY,below,below,hold,1,40.83,-65.17,1787837400000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,19,NY,below,above,break,1,49.83,0.0,1787838240000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,20,NY,above,below,break,1,66.42,0.0,1787838420000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,21,NY,below,below,hold,4,18.83,-48.17,1787838660000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,22,NY,below,below,hold,2,9.33,-36.17,1787839440000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,23,NY,below,above,break,2,27.83,0.0,1787839800000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,24,NY,above,above,hold,9,16.92,-29.08,1787841540000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,25,NY,above,above,hold,2,0.0,-24.08,1787845140000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,26,NY,above,below,break,2,33.67,0.0,1787845380000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,27,NY,below,above,break,1,24.33,-2.42,1787845800000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,28,NY,above,above,hold,5,22.17,-23.58,1787855220000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,29,NY,above,above,hold,5,5.67,-23.58,1787855580000
VWAP:2026-08-27:29548.67,VWAP,2026-08-27,exploration,29548.67,16.11,3,5.3707,30,NY,above,above,hold,8,4.42,-28.58,1787856600000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,1,ASIA,below,,ambiguous_horizon,13,9.44,-11.81,1787783700000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,2,ASIA,above,,ambiguous_horizon,13,9.06,-6.44,1787784780000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,3,ASIA,below,,ambiguous_horizon,13,4.19,-17.56,1787786700000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,4,ASIA,below,above,break,11,18.44,-4.06,1787787660000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,5,ASIA,above,below,break,2,17.81,-3.69,1787789340000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,6,LONDON,below,,ambiguous_horizon,13,15.94,-11.31,1787818320000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,7,LONDON,above,below,break,2,18.31,0.0,1787821320000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,8,LONDON,below,below,hold,6,4.69,-25.56,1787821680000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,9,LONDON,below,,ambiguous_horizon,13,15.69,-13.56,1787822640000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,10,LONDON,above,above,hold,2,0.0,-21.44,1787824200000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,11,LONDON,above,below,break,7,21.31,-5.94,1787824500000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,12,LONDON,below,,ambiguous_horizon,13,21.94,-22.06,1787828700000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,13,NY,below,below,hold,3,8.44,-45.81,1787840820000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,14,NY,below,,ambiguous_horizon,13,19.69,-17.56,1787842800000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,15,NY,above,below,break,2,25.56,-6.19,1787844180000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,16,NY,below,,ambiguous_horizon,13,15.69,-15.56,1787846040000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,17,NY,below,above,break,9,25.69,-9.56,1787848080000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,18,NY,above,below,break,3,25.31,-13.94,1787853480000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,19,NY,below,,ambiguous_horizon,13,5.44,-15.56,1787858160000
VWAP+1s:2026-08-27:29608.31,VWAP+1s,2026-08-27,exploration,29608.31,16.11,3,5.3707,20,NY,below,above,break,4,20.94,0.0,1787859060000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,1,ASIA,above,below,break,1,25.02,0.0,1787791440000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,2,ASIA,below,below,hold,3,0.0,-37.02,1787793000000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,3,ASIA,below,above,break,5,20.48,-5.52,1787793660000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,4,ASIA,above,,ambiguous_horizon,13,16.52,-3.98,1787806860000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,5,ASIA,below,,ambiguous_horizon,13,7.98,-11.52,1787813040000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,6,LONDON,above,above,hold,4,12.02,-19.23,1787814000000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,7,NY,above,below,break,3,36.52,-31.98,1787837460000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,8,NY,below,above,break,1,29.98,-1.52,1787837940000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,9,NY,above,above,hold,1,0.0,-51.73,1787838120000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,10,NY,above,above,hold,3,37.27,-57.23,1787838420000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,11,NY,above,below,break,1,65.02,0.0,1787838960000
VWAP-1s:2026-08-27:29489.02,VWAP-1s,2026-08-27,exploration,29489.02,16.11,3,5.3707,12,NY,below,above,break,1,35.98,0.0,1787839200000
SETTLE:2026-08-27:29695.53,SETTLE,2026-08-27,exploration,29695.53,16.11,3,5.3707,1,NY,below,below,hold,4,11.97,-19.78,1787860680000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,1,ASIA,above,below,break,2,23.75,-8.25,1787791320000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,2,ASIA,below,above,break,6,21.0,-4.25,1787793960000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,3,ASIA,above,above,hold,4,8.5,-30.75,1787795040000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,4,ASIA,above,above,hold,6,0.0,-16.25,1787805600000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,5,ASIA,above,,ambiguous_horizon,13,14.75,-10.5,1787806140000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,6,ASIA,below,below,hold,2,0.0,-23.0,1787813940000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,7,LONDON,below,above,break,3,19.75,-4.75,1787814120000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,8,LONDON,above,above,hold,7,0.0,-20.75,1787816580000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,9,NY,above,below,break,3,47.5,-21.0,1787837460000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,10,NY,below,above,break,2,45.5,-16.0,1787838000000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,11,NY,above,below,break,2,48.25,-8.0,1787838420000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,12,NY,above,below,break,1,76.0,0.0,1787838960000
RND-500:2026-08-27:29500.00,RND-500,2026-08-27,exploration,29500.0,16.11,3,5.3707,13,NY,below,above,break,1,25.0,-6.25,1787839200000
PDH:2026-08-28:29707.50,PDH,2026-08-28,holdout,29707.5,16.11,3,5.3707,1,NY,below,below,hold,1,0.0,-66.25,1787925600000
PDH:2026-08-28:29707.50,PDH,2026-08-28,holdout,29707.5,16.11,3,5.3707,2,NY,below,below,hold,1,0.0,-28.25,1787927880000
PDH:2026-08-28:29707.50,PDH,2026-08-28,holdout,29707.5,16.11,3,5.3707,3,NY,below,above,break,2,36.5,-3.25,1787928120000
PDH:2026-08-28:29707.50,PDH,2026-08-28,holdout,29707.5,16.11,3,5.3707,4,NY,above,below,break,2,45.25,0.0,1787931600000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,1,ASIA,below,,ambiguous_horizon,13,5.5,-13.75,1787869320000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,2,ASIA,below,,ambiguous_horizon,13,2.5,-7.5,1787870280000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,3,ASIA,below,,ambiguous_horizon,13,4.75,-11.5,1787871360000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,4,ASIA,below,above,break,4,20.75,-0.75,1787875800000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,5,ASIA,above,above,hold,2,3.75,-21.25,1787876160000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,6,ASIA,above,above,hold,3,2.0,-24.75,1787877540000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,7,ASIA,above,,ambiguous_horizon,13,10.25,-9.0,1787893020000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,8,ASIA,below,below,hold,12,18.0,-24.75,1787900160000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,9,LONDON,below,below,hold,12,5.5,-19.75,1787916180000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,10,LONDON,below,above,break,5,18.75,-4.0,1787919360000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,11,LONDON,above,below,break,4,19.75,-4.75,1787920260000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,12,LONDON,below,above,break,4,23.75,-5.75,1787920680000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,13,LONDON,above,below,break,5,38.5,-11.0,1787923500000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,14,NY,below,above,break,2,24.5,-15.0,1787924220000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,15,NY,above,above,hold,7,9.75,-23.25,1787925060000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,16,NY,above,above,hold,1,32.5,-72.25,1787925540000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,17,NY,above,below,break,1,26.5,-23.25,1787925720000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,18,NY,below,above,break,2,40.5,-18.0,1787926800000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,19,NY,above,below,break,3,31.0,-19.25,1787927040000
PDC:2026-08-28:29635.25,PDC,2026-08-28,holdout,29635.25,16.11,3,5.3707,20,NY,above,below,break,3,35.25,-11.75,1787932080000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,1,ASIA,below,,ambiguous_horizon,13,17.25,0.0,1787882400000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,2,ASIA,above,below,break,10,22.25,-5.25,1787884200000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,3,ASIA,below,above,break,8,19.25,-5.5,1787886240000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,4,ASIA,above,below,break,6,22.0,-3.5,1787888100000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,5,LONDON,below,below,hold,2,0.0,-18.75,1787922120000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,6,NY,below,below,hold,9,21.75,-28.5,1787924400000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,7,NY,below,below,hold,1,5.75,-41.0,1787925600000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,8,NY,below,above,break,4,30.75,-10.75,1787927640000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,9,NY,above,above,hold,1,8.0,-19.75,1787927940000
ONH:2026-08-28:29682.25,ONH,2026-08-28,holdout,29682.25,16.11,3,5.3707,10,NY,above,below,break,6,21.5,-17.25,1787931600000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,1,LONDON,above,above,hold,5,0.0,-28.5,1787904420000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,2,NY,above,above,hold,3,15.25,-28.25,1787923860000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,3,NY,above,above,hold,2,19.75,-29.0,1787925960000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,4,NY,above,below,break,1,34.75,0.0,1787926200000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,5,NY,below,above,break,1,32.75,0.0,1787926620000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,6,NY,above,below,break,1,30.75,0.0,1787932560000
ONL:2026-08-28:29577.75,ONL,2026-08-28,holdout,29577.75,16.11,3,5.3707,7,NY,below,below,hold,3,14.5,-22.25,1787933280000
RTH-H:2026-08-28:29811.75,RTH-H,2026-08-28,holdout,29811.75,16.11,3,5.3707,1,NY,below,below,hold,1,0.0,-33.25,1787929260000
RTH-L:2026-08-28:29437.00,RTH-L,2026-08-28,holdout,29437.0,16.11,3,5.3707,1,NY,above,above,hold,1,0.0,-20.75,1787936760000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,1,ASIA,below,,ambiguous_horizon,13,3.25,-16.0,1787869320000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,2,ASIA,below,,ambiguous_horizon,13,0.25,-9.75,1787870280000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,3,ASIA,below,,ambiguous_horizon,13,2.5,-12.25,1787871120000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,4,ASIA,below,below,hold,2,0.0,-25.0,1787872140000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,5,ASIA,below,above,break,7,19.0,-12.75,1787875860000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,6,ASIA,above,,ambiguous_horizon,13,2.25,-17.0,1787876880000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,7,ASIA,above,,ambiguous_horizon,13,12.5,-6.75,1787893020000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,8,ASIA,below,below,hold,9,15.75,-22.5,1787900220000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,9,LONDON,below,below,hold,4,2.25,-17.75,1787916600000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,10,LONDON,below,above,break,5,21.5,-0.5,1787919480000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,11,LONDON,above,below,break,4,22.0,-2.5,1787920260000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,12,LONDON,below,above,break,4,21.5,-8.0,1787920680000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,13,LONDON,above,below,break,5,40.75,-8.75,1787923500000
OR30-H:2026-08-28:29637.50,OR30-H,2026-08-28,holdout,29637.5,16.11,3,5.3707,14,NY,below,above,break,3,57.0,-17.25,1787924220000
