level_id,kind,day,period,price,band,k,delta,ordinal,session,entry_side,exit_side,outcome,bars_to_exit,mfe,mae,opened_at
ONH:2026-05-05,ONH,2026-05-05,exploration,28407.75,28.0,0.5,56.0084,1,NY,below,above,break,4,55.75,-79.75,1777986000000
ONH:2026-05-05,ONH,2026-05-05,exploration,28407.75,28.0,0.5,56.0084,2,NY,above,above,hold,1,7.25,-135.0,1778007600000
ONL:2026-05-05,ONL,2026-05-05,exploration,28114.25,28.0,0.5,56.0084,1,ASIA,below,above,break,4,40.75,-17.0,1777942800000
ONL:2026-05-05,ONL,2026-05-05,exploration,28114.25,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,0.0,-108.0,1777960800000
ONH:2026-05-06,ONH,2026-05-06,exploration,28930.5,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-208.75,1778065200000
ONH:2026-05-06,ONH,2026-05-06,exploration,28930.5,28.0,0.5,56.0084,2,NY,below,above,break,1,91.0,0.0,1778090400000
ONL:2026-05-06,ONL,2026-05-06,exploration,28595.75,28.0,0.5,56.0084,1,ASIA,above,above,hold,4,37.5,-44.5,1778025600000
ONL:2026-05-06,ONL,2026-05-06,exploration,28595.75,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,0.0,-52.5,1778047200000
PDH:2026-05-07,PDH,2026-05-07,exploration,29095.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,14.75,-71.25,1778137200000
PDH:2026-05-07,PDH,2026-05-07,exploration,29095.75,28.0,0.5,56.0084,2,NY,below,above,break,1,145.0,-21.0,1778158800000
PDC:2026-05-07,PDC,2026-05-07,exploration,29008.75,28.0,0.5,56.0084,1,ASIA,below,above,break,6,92.0,-60.75,1778115600000
PDC:2026-05-07,PDC,2026-05-07,exploration,29008.75,28.0,0.5,56.0084,2,LONDON,above,above,hold,3,20.25,-47.0,1778144400000
PDC:2026-05-07,PDC,2026-05-07,exploration,29008.75,28.0,0.5,56.0084,3,NY,above,above,hold,1,0.0,-232.0,1778158800000
PDC:2026-05-07,PDC,2026-05-07,exploration,29008.75,28.0,0.5,56.0084,4,NY,above,below,break,2,159.5,-3.5,1778169600000
PDC:2026-05-07,PDC,2026-05-07,exploration,29008.75,28.0,0.5,56.0084,5,NY,below,,ambiguous_horizon,1,0.0,0.0,1778184000000
ONH:2026-05-07,ONH,2026-05-07,exploration,29110.5,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-102.0,1778140800000
ONH:2026-05-07,ONH,2026-05-07,exploration,29110.5,28.0,0.5,56.0084,2,NY,below,below,hold,1,115.75,-42.0,1778162400000
ONL:2026-05-07,ONL,2026-05-07,exploration,28986.75,28.0,0.5,56.0084,1,NY,above,below,break,2,137.5,-25.5,1778169600000
PDH:2026-05-08,PDH,2026-05-08,exploration,29240.75,28.0,0.5,56.0084,1,LONDON,below,above,break,1,165.75,-82.75,1778241600000
ONH:2026-05-08,ONH,2026-05-08,exploration,29406.5,28.0,0.5,56.0084,1,NY,below,above,break,1,62.75,-37.75,1778245200000
ONL:2026-05-08,ONL,2026-05-08,exploration,29074.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-69.5,1778202000000
ONL:2026-05-08,ONL,2026-05-08,exploration,29074.75,28.0,0.5,56.0084,2,ASIA,below,above,break,2,59.25,0.0,1778212800000
PDH:2026-05-11,PDH,2026-05-11,exploration,29679.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-132.75,1778457600000
PDH:2026-05-11,PDH,2026-05-11,exploration,29679.0,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,0.0,-124.25,1778497200000
PDH:2026-05-11,PDH,2026-05-11,exploration,29679.0,28.0,0.5,56.0084,3,NY,below,above,break,2,92.0,-136.25,1778504400000
PDH:2026-05-11,PDH,2026-05-11,exploration,29679.0,28.0,0.5,56.0084,4,NY,above,,ambiguous_horizon,2,62.5,-47.25,1778526000000
PDC:2026-05-11,PDC,2026-05-11,exploration,29631.25,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,67.0,-69.5,1778454000000
PDC:2026-05-11,PDC,2026-05-11,exploration,29631.25,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,0.0,-47.25,1778490000000
PDC:2026-05-11,PDC,2026-05-11,exploration,29631.25,28.0,0.5,56.0084,3,LONDON,below,below,hold,1,18.0,-76.5,1778497200000
PDC:2026-05-11,PDC,2026-05-11,exploration,29631.25,28.0,0.5,56.0084,4,NY,above,,ambiguous_horizon,1,0.0,0.0,1778529600000
ONH:2026-05-11,ONH,2026-05-11,exploration,29733.0,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-190.25,1778504400000
ONH:2026-05-11,ONH,2026-05-11,exploration,29733.0,28.0,0.5,56.0084,2,NY,below,below,hold,1,43.25,-69.5,1778511600000
ONL:2026-05-11,ONL,2026-05-11,exploration,29554.75,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-102.25,1778461200000
ONL:2026-05-11,ONL,2026-05-11,exploration,29554.75,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-178.25,1778500800000
ONL:2026-05-11,ONL,2026-05-11,exploration,29554.75,28.0,0.5,56.0084,3,NY,above,above,hold,1,0.0,-216.25,1778508000000
PDL:2026-05-12,PDL,2026-05-12,exploration,29518.0,28.0,0.5,56.0084,1,ASIA,above,below,break,5,89.75,-33.25,1778565600000
PDL:2026-05-12,PDL,2026-05-12,exploration,29518.0,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,73.5,-108.75,1778587200000
PDC:2026-05-12,PDC,2026-05-12,exploration,29694.5,28.0,0.5,56.0084,1,ASIA,above,below,break,1,172.0,0.0,1778544000000
ONH:2026-05-12,ONH,2026-05-12,exploration,29599.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,44.0,-61.5,1778547600000
ONH:2026-05-12,ONH,2026-05-12,exploration,29599.0,28.0,0.5,56.0084,2,ASIA,above,below,break,2,89.25,0.0,1778558400000
ONL:2026-05-12,ONL,2026-05-12,exploration,29409.0,28.0,0.5,56.0084,1,LONDON,above,below,break,2,113.75,-182.5,1778587200000
ONL:2026-05-12,ONL,2026-05-12,exploration,29409.0,28.0,0.5,56.0084,2,NY,below,,ambiguous_horizon,2,62.5,-11.75,1778612400000
PDH:2026-05-13,PDH,2026-05-13,exploration,29752.25,28.0,0.5,56.0084,1,NY,below,above,break,4,108.75,-14.75,1778688000000
PDC:2026-05-13,PDC,2026-05-13,exploration,29429.25,28.0,0.5,56.0084,1,ASIA,above,above,hold,2,77.25,-127.5,1778626800000
PDC:2026-05-13,PDC,2026-05-13,exploration,29429.25,28.0,0.5,56.0084,2,NY,above,above,hold,1,19.5,-189.0,1778677200000
ONH:2026-05-13,ONH,2026-05-13,exploration,29744.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,2,0.0,-81.5,1778659200000
ONH:2026-05-13,ONH,2026-05-13,exploration,29744.0,28.0,0.5,56.0084,2,NY,below,above,break,3,117.0,-6.5,1778688000000
ONH:2026-05-13,ONH,2026-05-13,exploration,29744.0,28.0,0.5,56.0084,3,NY,above,,ambiguous_horizon,1,0.0,0.0,1778702400000
ONL:2026-05-13,ONL,2026-05-13,exploration,29371.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-185.75,1778630400000
ONL:2026-05-13,ONL,2026-05-13,exploration,29371.0,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-247.25,1778677200000
PDH:2026-05-14,PDH,2026-05-14,exploration,29861.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,2,51.0,-48.75,1778727600000
PDH:2026-05-14,PDH,2026-05-14,exploration,29861.0,28.0,0.5,56.0084,2,LONDON,above,below,break,1,84.25,-25.0,1778745600000
PDC:2026-05-14,PDC,2026-05-14,exploration,29832.75,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,22.75,-62.5,1778727600000
PDC:2026-05-14,PDC,2026-05-14,exploration,29832.75,28.0,0.5,56.0084,2,LONDON,above,below,break,3,60.25,-57.0,1778749200000
ONH:2026-05-14,ONH,2026-05-14,exploration,29980.5,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-81.5,1778716800000
ONH:2026-05-14,ONH,2026-05-14,exploration,29980.5,28.0,0.5,56.0084,2,NY,below,above,break,2,89.25,-151.5,1778763600000
ONH:2026-05-14,ONH,2026-05-14,exploration,29980.5,28.0,0.5,56.0084,3,NY,above,,ambiguous_horizon,4,48.0,-54.25,1778778000000
ONL:2026-05-14,ONL,2026-05-14,exploration,29744.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-281.5,1778763600000
PDL:2026-05-15,PDL,2026-05-15,exploration,29744.0,28.0,0.5,56.0084,1,ASIA,above,below,break,1,201.0,0.0,1778821200000
PDL:2026-05-15,PDL,2026-05-15,exploration,29744.0,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,0.0,-263.0,1778828400000
PDL:2026-05-15,PDL,2026-05-15,exploration,29744.0,28.0,0.5,56.0084,3,NY,below,below,hold,1,38.75,-132.0,1778864400000
ONH:2026-05-15,ONH,2026-05-15,exploration,29765.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,189.5,0.0,1778817600000
ONH:2026-05-15,ONH,2026-05-15,exploration,29765.25,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,0.0,-284.25,1778828400000
ONH:2026-05-15,ONH,2026-05-15,exploration,29765.25,28.0,0.5,56.0084,3,NY,below,below,hold,1,0.0,-261.5,1778868000000
ONL:2026-05-15,ONL,2026-05-15,exploration,29385.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-293.0,1778850000000
PDL:2026-05-18,PDL,2026-05-18,exploration,29385.25,28.0,0.5,56.0084,1,ASIA,above,below,break,1,153.0,-55.5,1779058800000
PDL:2026-05-18,PDL,2026-05-18,exploration,29385.25,28.0,0.5,56.0084,2,ASIA,below,below,hold,1,0.0,-87.0,1779069600000
PDL:2026-05-18,PDL,2026-05-18,exploration,29385.25,28.0,0.5,56.0084,3,ASIA,below,below,hold,1,8.5,-68.5,1779076800000
PDL:2026-05-18,PDL,2026-05-18,exploration,29385.25,28.0,0.5,56.0084,4,LONDON,above,above,hold,1,39.5,-186.25,1779098400000
PDL:2026-05-18,PDL,2026-05-18,exploration,29385.25,28.0,0.5,56.0084,5,NY,above,below,break,1,148.0,-36.75,1779112800000
PDL:2026-05-18,PDL,2026-05-18,exploration,29385.25,28.0,0.5,56.0084,6,NY,below,,ambiguous_horizon,2,20.5,-20.25,1779130800000
PDC:2026-05-18,PDC,2026-05-18,exploration,29468.5,28.0,0.5,56.0084,1,LONDON,below,above,break,1,70.5,-52.0,1779087600000
ONH:2026-05-18,ONH,2026-05-18,exploration,29715.5,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-285.25,1779105600000
ONL:2026-05-18,ONL,2026-05-18,exploration,29285.75,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,66.0,-61.5,1779062400000
ONL:2026-05-18,ONL,2026-05-18,exploration,29285.75,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,0.0,-185.75,1779084000000
ONL:2026-05-18,ONL,2026-05-18,exploration,29285.75,28.0,0.5,56.0084,3,NY,above,below,break,4,175.75,-136.25,1779112800000
PDL:2026-05-19,PDL,2026-05-19,exploration,29110.0,28.0,0.5,56.0084,1,NY,above,above,hold,3,151.25,-220.75,1779195600000
PDC:2026-05-19,PDC,2026-05-19,exploration,29371.0,28.0,0.5,56.0084,1,ASIA,above,below,break,1,145.25,0.0,1779152400000
PDC:2026-05-19,PDC,2026-05-19,exploration,29371.0,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,42.25,-102.75,1779174000000
PDC:2026-05-19,PDC,2026-05-19,exploration,29371.0,28.0,0.5,56.0084,3,NY,below,below,hold,1,26.5,-133.5,1779210000000
ONH:2026-05-19,ONH,2026-05-19,exploration,29421.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-152.75,1779174000000
ONH:2026-05-19,ONH,2026-05-19,exploration,29421.0,28.0,0.5,56.0084,2,NY,below,below,hold,1,0.0,-183.5,1779210000000
ONL:2026-05-19,ONL,2026-05-19,exploration,29098.0,28.0,0.5,56.0084,1,NY,above,above,hold,3,139.25,-232.75,1779195600000
PDH:2026-05-20,PDH,2026-05-20,exploration,29485.75,28.0,0.5,56.0084,1,NY,below,above,break,1,90.5,-182.0,1779282000000
PDC:2026-05-20,PDC,2026-05-20,exploration,29194.75,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,40.75,-99.75,1779235200000
ONH:2026-05-20,ONH,2026-05-20,exploration,29491.0,28.0,0.5,56.0084,1,NY,below,above,break,1,85.25,-187.25,1779282000000
ONL:2026-05-20,ONL,2026-05-20,exploration,29177.75,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,23.75,-116.75,1779235200000
PDH:2026-05-21,PDH,2026-05-21,exploration,29692.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,43.0,-99.0,1779336000000
PDH:2026-05-21,PDH,2026-05-21,exploration,29692.75,28.0,0.5,56.0084,2,LONDON,below,below,hold,2,32.75,-203.75,1779350400000
PDH:2026-05-21,PDH,2026-05-21,exploration,29692.75,28.0,0.5,56.0084,3,NY,below,below,hold,1,124.75,-100.5,1779382800000
PDC:2026-05-21,PDC,2026-05-21,exploration,29574.0,28.0,0.5,56.0084,1,ASIA,below,above,break,1,98.75,0.0,1779325200000
PDC:2026-05-21,PDC,2026-05-21,exploration,29574.0,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-185.0,1779346800000
PDC:2026-05-21,PDC,2026-05-21,exploration,29574.0,28.0,0.5,56.0084,3,LONDON,above,below,break,2,92.5,-15.5,1779357600000
ONH:2026-05-21,ONH,2026-05-21,exploration,29759.0,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-95.75,1779350400000
ONH:2026-05-21,ONH,2026-05-21,exploration,29759.0,28.0,0.5,56.0084,2,NY,below,below,hold,1,58.5,-166.75,1779382800000
ONL:2026-05-21,ONL,2026-05-21,exploration,29468.0,28.0,0.5,56.0084,1,NY,above,above,hold,1,45.0,-166.5,1779368400000
PDH:2026-05-22,PDH,2026-05-22,exploration,29849.5,28.0,0.5,56.0084,1,ASIA,below,above,break,5,49.25,-60.25,1779404400000
PDH:2026-05-22,PDH,2026-05-22,exploration,29849.5,28.0,0.5,56.0084,2,ASIA,above,above,hold,2,25.5,-39.5,1779426000000
PDH:2026-05-22,PDH,2026-05-22,exploration,29849.5,28.0,0.5,56.0084,3,LONDON,above,below,break,1,116.25,0.0,1779440400000
PDH:2026-05-22,PDH,2026-05-22,exploration,29849.5,28.0,0.5,56.0084,4,LONDON,below,above,break,1,164.5,-22.25,1779451200000
PDH:2026-05-22,PDH,2026-05-22,exploration,29849.5,28.0,0.5,56.0084,5,NY,above,below,break,1,51.75,-24.25,1779476400000
PDC:2026-05-22,PDC,2026-05-22,exploration,29750.75,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,3.0,-73.0,1779444000000
ONH:2026-05-22,ONH,2026-05-22,exploration,30014.0,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-228.0,1779454800000
ONH:2026-05-22,ONH,2026-05-22,exploration,30014.0,28.0,0.5,56.0084,2,NY,below,below,hold,1,0.0,-94.0,1779469200000
ONL:2026-05-22,ONL,2026-05-22,exploration,29733.25,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-90.5,1779444000000
PDH:2026-05-26,PDH,2026-05-26,exploration,30043.5,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-63.75,1779778800000
ONH:2026-05-26,ONH,2026-05-26,exploration,30302.0,28.0,0.5,56.0084,1,NY,below,above,break,1,112.75,-31.25,1779800400000
ONL:2026-05-26,ONL,2026-05-26,exploration,30038.75,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-68.5,1779778800000
PDH:2026-05-27,PDH,2026-05-27,exploration,30414.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,6,43.5,-63.5,1779840000000
PDH:2026-05-27,PDH,2026-05-27,exploration,30414.75,28.0,0.5,56.0084,2,LONDON,below,above,break,1,99.0,0.0,1779865200000
PDH:2026-05-27,PDH,2026-05-27,exploration,30414.75,28.0,0.5,56.0084,3,NY,above,below,break,1,243.0,0.0,1779886800000
PDH:2026-05-27,PDH,2026-05-27,exploration,30414.75,28.0,0.5,56.0084,4,NY,below,,ambiguous_horizon,1,0.0,0.0,1779912000000
PDC:2026-05-27,PDC,2026-05-27,exploration,30339.25,28.0,0.5,56.0084,1,NY,above,below,break,1,167.5,-55.75,1779886800000
PDC:2026-05-27,PDC,2026-05-27,exploration,30339.25,28.0,0.5,56.0084,2,NY,below,below,hold,1,0.0,-148.5,1779897600000
PDC:2026-05-27,PDC,2026-05-27,exploration,30339.25,28.0,0.5,56.0084,3,NY,below,above,break,2,86.5,-34.0,1779904800000
ONH:2026-05-27,ONH,2026-05-27,exploration,30675.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-442.5,1779883200000
ONL:2026-05-27,ONL,2026-05-27,exploration,30233.25,28.0,0.5,56.0084,1,NY,above,above,hold,3,61.5,-161.75,1779886800000
PDL:2026-05-28,PDL,2026-05-28,exploration,30171.75,28.0,0.5,56.0084,1,ASIA,above,below,break,1,112.75,0.0,1779937200000
PDL:2026-05-28,PDL,2026-05-28,exploration,30171.75,28.0,0.5,56.0084,2,ASIA,below,above,break,1,62.5,0.0,1779944400000
PDL:2026-05-28,PDL,2026-05-28,exploration,30171.75,28.0,0.5,56.0084,3,LONDON,above,above,hold,1,5.0,-64.0,1779962400000
PDC:2026-05-28,PDC,2026-05-28,exploration,30420.75,28.0,0.5,56.0084,1,NY,below,above,break,1,168.75,0.0,1779976800000
ONH:2026-05-28,ONH,2026-05-28,exploration,30408.25,28.0,0.5,56.0084,1,NY,below,above,break,1,80.0,-149.5,1779973200000
ONL:2026-05-28,ONL,2026-05-28,exploration,30065.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-142.5,1779940800000
PDH:2026-05-29,PDH,2026-05-29,exploration,30637.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,7.25,-75.5,1780034400000
PDH:2026-05-29,PDH,2026-05-29,exploration,30637.75,28.0,0.5,56.0084,2,LONDON,below,above,break,4,178.5,-47.75,1780045200000
PDH:2026-05-29,PDH,2026-05-29,exploration,30637.75,28.0,0.5,56.0084,3,NY,above,above,hold,2,51.0,-103.5,1780074000000
PDC:2026-05-29,PDC,2026-05-29,exploration,30609.25,28.0,0.5,56.0084,1,ASIA,below,above,break,1,37.25,-14.0,1780030800000
PDC:2026-05-29,PDC,2026-05-29,exploration,30609.25,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-125.75,1780063200000
PDC:2026-05-29,PDC,2026-05-29,exploration,30609.25,28.0,0.5,56.0084,3,NY,above,above,hold,2,22.5,-132.0,1780074000000
ONH:2026-05-29,ONH,2026-05-29,exploration,30816.25,28.0,0.5,56.0084,1,NY,below,below,hold,1,15.25,-250.75,1780059600000
ONL:2026-05-29,ONL,2026-05-29,exploration,30562.25,28.0,0.5,56.0084,1,ASIA,above,below,break,2,50.25,-5.5,1780012800000
ONL:2026-05-29,ONL,2026-05-29,exploration,30562.25,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-59.5,1780038000000
PDH:2026-06-01,PDH,2026-06-01,exploration,30831.5,28.0,0.5,56.0084,1,ASIA,below,above,break,4,59.25,-18.5,1780272000000
PDH:2026-06-01,PDH,2026-06-01,exploration,30831.5,28.0,0.5,56.0084,2,LONDON,above,below,break,1,91.75,0.0,1780297200000
PDH:2026-06-01,PDH,2026-06-01,exploration,30831.5,28.0,0.5,56.0084,3,NY,below,above,break,1,48.5,-85.75,1780326000000
PDH:2026-06-01,PDH,2026-06-01,exploration,30831.5,28.0,0.5,56.0084,4,NY,above,,ambiguous_horizon,1,0.0,0.0,1780344000000
PDC:2026-06-01,PDC,2026-06-01,exploration,30682.5,28.0,0.5,56.0084,1,NY,above,above,hold,1,91.75,-60.25,1780318800000
ONH:2026-06-01,ONH,2026-06-01,exploration,30887.75,28.0,0.5,56.0084,1,ASIA,below,below,hold,4,0.0,-105.5,1780282800000
ONH:2026-06-01,ONH,2026-06-01,exploration,30887.75,28.0,0.5,56.0084,2,NY,below,above,break,1,83.0,0.0,1780333200000
ONH:2026-06-01,ONH,2026-06-01,exploration,30887.75,28.0,0.5,56.0084,3,NY,above,below,break,1,87.0,0.0,1780340400000
ONL:2026-06-01,ONL,2026-06-01,exploration,30586.75,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-156.0,1780318800000
PDH:2026-06-02,PDH,2026-06-02,exploration,30987.75,28.0,0.5,56.0084,1,NY,below,below,hold,2,20.5,-83.0,1780412400000
PDH:2026-06-02,PDH,2026-06-02,exploration,30987.75,28.0,0.5,56.0084,2,NY,below,above,break,1,71.5,0.0,1780426800000
PDC:2026-06-02,PDC,2026-06-02,exploration,30819.5,28.0,0.5,56.0084,1,LONDON,below,above,break,2,64.0,0.0,1780383600000
PDC:2026-06-02,PDC,2026-06-02,exploration,30819.5,28.0,0.5,56.0084,2,LONDON,above,above,hold,2,100.0,-80.25,1780398000000
ONH:2026-06-02,ONH,2026-06-02,exploration,30899.75,28.0,0.5,56.0084,1,NY,below,above,break,1,43.25,-77.25,1780405200000
ONH:2026-06-02,ONH,2026-06-02,exploration,30899.75,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-116.5,1780423200000
ONL:2026-06-02,ONL,2026-06-02,exploration,30719.5,28.0,0.5,56.0084,1,ASIA,above,below,break,1,91.0,0.0,1780358400000
ONL:2026-06-02,ONL,2026-06-02,exploration,30719.5,28.0,0.5,56.0084,2,ASIA,below,above,break,1,69.75,0.0,1780372800000
ONL:2026-06-02,ONL,2026-06-02,exploration,30719.5,28.0,0.5,56.0084,3,NY,above,above,hold,1,0.0,-223.5,1780405200000
PDH:2026-06-03,PDH,2026-06-03,exploration,31059.25,28.0,0.5,56.0084,1,LONDON,below,below,hold,3,34.0,-64.25,1780477200000
PDC:2026-06-03,PDC,2026-06-03,exploration,31038.75,28.0,0.5,56.0084,1,LONDON,below,above,break,3,51.0,-31.5,1780473600000
PDC:2026-06-03,PDC,2026-06-03,exploration,31038.75,28.0,0.5,56.0084,2,LONDON,above,below,break,1,247.5,-64.75,1780488000000
ONH:2026-06-03,ONH,2026-06-03,exploration,31103.5,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-276.0,1780491600000
ONL:2026-06-03,ONL,2026-06-03,exploration,30791.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,0.0,-244.0,1780491600000
ONL:2026-06-03,ONL,2026-06-03,exploration,30791.25,28.0,0.5,56.0084,2,NY,above,,ambiguous_horizon,1,0.0,0.0,1780516800000
PDL:2026-06-04,PDL,2026-06-04,exploration,30773.5,28.0,0.5,56.0084,1,ASIA,below,below,hold,2,53.25,-125.25,1780531200000
PDL:2026-06-04,PDL,2026-06-04,exploration,30773.5,28.0,0.5,56.0084,2,ASIA,below,above,break,3,56.5,-27.75,1780542000000
PDL:2026-06-04,PDL,2026-06-04,exploration,30773.5,28.0,0.5,56.0084,3,LONDON,above,below,break,1,232.25,0.0,1780560000000
PDL:2026-06-04,PDL,2026-06-04,exploration,30773.5,28.0,0.5,56.0084,4,NY,below,above,break,1,86.0,-14.0,1780588800000
PDL:2026-06-04,PDL,2026-06-04,exploration,30773.5,28.0,0.5,56.0084,5,NY,above,,ambiguous_horizon,1,0.0,0.0,1780603200000
PDC:2026-06-04,PDC,2026-06-04,exploration,30790.0,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,36.75,-56.25,1780531200000
PDC:2026-06-04,PDC,2026-06-04,exploration,30790.0,28.0,0.5,56.0084,2,ASIA,below,above,break,2,40.0,-44.25,1780545600000
PDC:2026-06-04,PDC,2026-06-04,exploration,30790.0,28.0,0.5,56.0084,3,NY,below,above,break,1,104.25,0.0,1780592400000
PDC:2026-06-04,PDC,2026-06-04,exploration,30790.0,28.0,0.5,56.0084,4,NY,above,below,break,1,97.25,-1.25,1780599600000
ONH:2026-06-04,ONH,2026-06-04,exploration,30841.75,28.0,0.5,56.0084,1,LONDON,below,below,hold,1,0.0,-219.5,1780556400000
ONH:2026-06-04,ONH,2026-06-04,exploration,30841.75,28.0,0.5,56.0084,2,NY,below,below,hold,2,57.25,-65.0,1780592400000
ONL:2026-06-04,ONL,2026-06-04,exploration,30458.75,28.0,0.5,56.0084,1,LONDON,above,above,hold,1,0.0,-167.0,1780570800000
ONL:2026-06-04,ONL,2026-06-04,exploration,30458.75,28.0,0.5,56.0084,2,NY,above,above,hold,1,0.0,-306.0,1780581600000
PDL:2026-06-05,PDL,2026-06-05,exploration,30448.0,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,100.0,-44.5,1780617600000
PDL:2026-06-05,PDL,2026-06-05,exploration,30448.0,28.0,0.5,56.0084,2,ASIA,above,above,hold,1,0.0,-90.5,1780628400000
PDL:2026-06-05,PDL,2026-06-05,exploration,30448.0,28.0,0.5,56.0084,3,ASIA,above,above,hold,3,90.25,-107.75,1780639200000
PDL:2026-06-05,PDL,2026-06-05,exploration,30448.0,28.0,0.5,56.0084,4,LONDON,above,below,break,1,110.0,-16.25,1780657200000
ONH:2026-06-05,ONH,2026-06-05,exploration,30555.75,28.0,0.5,56.0084,1,ASIA,above,below,break,1,128.75,-4.5,1780614000000
ONH:2026-06-05,ONH,2026-06-05,exploration,30555.75,28.0,0.5,56.0084,2,LONDON,below,below,hold,1,0.0,-69.0,1780650000000
ONL:2026-06-05,ONL,2026-06-05,exploration,30066.25,28.0,0.5,56.0084,1,NY,above,above,hold,1,12.5,-171.5,1780664400000
ONH:2026-06-08,ONH,2026-06-08,exploration,29900.0,28.0,0.5,56.0084,1,NY,below,above,break,1,76.25,-273.0,1780923600000
ONL:2026-06-08,ONL,2026-06-08,exploration,29268.25,28.0,0.5,56.0084,1,ASIA,above,above,hold,1,0.0,-178.25,1780894800000
PDH:2026-06-09,PDH,2026-06-09,exploration,30038.75,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-659.25,1781010000000
PDL:2026-06-09,PDL,2026-06-09,exploration,29116.75,28.0,0.5,56.0084,1,NY,above,below,break,1,593.75,0.0,1781017200000
PDL:2026-06-09,PDL,2026-06-09,exploration,29116.75,28.0,0.5,56.0084,2,NY,below,above,break,1,270.25,-36.25,1781024400000
PDC:2026-06-09,PDC,2026-06-09,exploration,29732.5,28.0,0.5,56.0084,1,NY,above,below,break,1,755.5,0.0,1781013600000
ONH:2026-06-09,ONH,2026-06-09,exploration,30142.75,28.0,0.5,56.0084,1,NY,below,below,hold,1,0.0,-763.25,1781010000000
ONL:2026-06-09,ONL,2026-06-09,exploration,29861.75,28.0,0.5,56.0084,1,ASIA,below,above,break,1,64.75,0.0,1780974000000
ONL:2026-06-09,ONL,2026-06-09,exploration,29861.75,28.0,0.5,56.0084,2,LONDON,above,above,hold,1,0.0,-130.75,1780992000000
ONL:2026-06-09,ONL,2026-06-09,exploration,29861.75,28.0,0.5,56.0084,3,NY,above,below,break,1,884.75,0.0,1781013600000
PDC:2026-06-10,PDC,2026-06-10,exploration,29435.5,28.0,0.5,56.0084,1,ASIA,below,below,hold,1,0.0,-129.0,1781049600000
PDC:2026-06-10,PDC,2026-06-10,exploration,29435.5,28.0,0.5,56.0084,2,NY,below,below,hold,1,111.25,-284.25,1781096400000
