id,plan_id,version,session,scenario,rule,condition,direction,entry_px,stop_px,target_px,fill_px,rr,atr5m,mfe,mae,mfe_r,mae_r,time_to_mfe_bars,time_to_resolve_bars,net_pnl,outcome,ambiguous,is_counterfactual,created_ct
83,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S3,1x5m_close,reject,long,29054.5,29044.0,29131.66,29054.5,7.34857142857141,13.792426056566,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-01 23:59:02"
84,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,touch,reject,long,29044.0,29025.0,29099.85,29044.0,2.93947368421045,14.3047017464031,7.25,3.5,0.381578947368421,0.184210526315789,0,0,-4.0,open,0,0,"2026-09-02 00:03:07"
85,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,1x5m_close,reject,long,29042.75,29025.0,29099.85,29042.75,3.21690140845062,14.3047017464031,18.25,2.25,1.02816901408451,0.126760563380282,0,0,-1.5,open,0,0,"2026-09-02 00:03:07"
86,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S3,2x5m_close,reject,long,29042.75,29044.0,29131.66,29042.75,0.0,14.3047017464031,18.25,0.0,0.0,0.0,0,2,1.5,stop,0,0,"2026-09-02 00:03:07"
87,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,2x5m_close,reject,long,29039.25,29025.0,29099.85,29039.25,4.25263157894727,14.1757944788031,10.5,2.0,0.736842105263158,0.140350877192982,0,0,-3.5,open,0,0,"2026-09-02 00:07:07"
88,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,1m_mss,reject,long,29038.0,29025.0,29099.85,29038.0,4.7576923076922,14.1757944788031,9.75,0.75,0.75,0.0576923076923077,0,0,-1.0,open,0,0,"2026-09-02 00:07:07"
89,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S3,1m_mss,reject,long,29038.0,29044.0,29131.66,29038.0,0.0,14.1757944788031,0.0,0.0,0.0,0.0,0,0,11.0,stop,0,0,"2026-09-02 00:07:07"
90,2026-09-01:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S3,touch,reject,long,29068.05,29044.0,29131.66,29068.05,2.64490644490655,15.1452003414168,3.45000000000073,3.79999999999927,0.143451143451178,0.158004158004133,0,0,3.40000000000146,open,0,0,"2026-09-02 00:16:32"
91,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S4,1x5m_close,reject,short,29119.75,29350.0,29246.25,29119.75,-0.998225578183591,29.779272778141,0.0,0.0,0.0,0.0,0,0,-116733.0,target,0,0,"2026-09-02 07:23:49"
92,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S4,2x5m_close,reject,short,29122.25,29350.0,29246.25,29122.25,-0.998225654049571,28.7593247225595,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 07:25:49"
93,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S4,1m_mss,reject,short,29070.0,29350.0,29246.25,29070.0,-0.998224067100308,28.1350299306668,0.0,0.0,0.0,0.0,0,0,-116633.5,target,0,0,"2026-09-02 07:40:15"
94,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,S3,1x5m_close,reject,long,29070.25,28927.25,29171.25,29070.25,0.706293706293706,26.9110992213333,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 07:45:01"
95,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,S3,2x5m_close,reject,long,29055.0,28927.25,29171.25,29055.0,0.909980430528376,26.4085207055238,3.75,1.5,0.0293542074363992,0.0117416829745597,0,0,5.5,open,0,0,"2026-09-02 07:51:06"
96,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,S1,1x5m_close,reject,long,29058.25,28985.5,29171.25,29058.25,1.553264604811,26.0169679261186,2.0,10.5,0.0274914089347079,0.144329896907216,0,0,-5.5,open,0,0,"2026-09-02 08:03:06"
97,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,S1,2x5m_close,reject,long,29054.0,28985.5,29171.25,29054.0,1.71167883211679,24.4800416456814,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 08:05:06"
98,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,S1,1m_mss,reject,long,29071.75,28985.5,29171.25,29071.75,1.1536231884058,23.9144601070266,2.75,5.5,0.0318840579710145,0.063768115942029,0,0,0.0,open,0,0,"2026-09-02 08:18:31"
99,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,S2,1x5m_close,reject,long,29085.5,28975.75,29058.75,29085.5,-0.24373576309795,23.4243966299938,0.0,0.0,0.0,0.0,0,0,-54.5,target,0,0,"2026-09-02 08:22:30"
100,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,S2,2x5m_close,reject,long,29081.5,28975.75,29058.75,29081.5,-0.215130023640662,22.6861744217289,0.0,0.0,0.0,0.0,0,0,0.0,open,0,0,"2026-09-02 08:25:01"
101,2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,S2,1m_mss,reject,long,29100.0,28975.75,29058.75,29100.0,-0.331991951710262,24.7754601360146,0.0,0.0,0.0,0.0,0,0,-83.5,target,0,0,"2026-09-02 08:28:30"
