id	path	package	name	receiver	kind	start_line	end_line	is_test	source_sha256	syntactic_call_count
provider/ninjatrader/order_state.go:162:1:IsCancelInFlight	provider/ninjatrader/order_state.go	ninjatrader	IsCancelInFlight	NT8Order	declaration	162	162	false	8fb73904e5b6b29efb39c23df2ad78a8c0b0f6bf1153b757f481a54262e7960d	1
provider/ninjatrader/order_state.go:166:1:IsHeldLocally	provider/ninjatrader/order_state.go	ninjatrader	IsHeldLocally	NT8Order	declaration	166	166	false	d82b88cf25aa2b77e3b3041f5103f962e6518ee392a4be6e40c54db864618039	1
provider/ninjatrader/order_state.go:170:1:IsStateReadable	provider/ninjatrader/order_state.go	ninjatrader	IsStateReadable	NT8Order	declaration	170	170	false	a153db83243b33ba1191ceeab636f92b5529e33c3f28fa3ca82c022f615d96a4	1
provider/ninjatrader/order_state_test.go:16:1:TestUnknownIsNotHistory	provider/ninjatrader/order_state_test.go	ninjatrader	TestUnknownIsNotHistory		declaration	16	23	true	d48efa520607b5785c83a1339dda69bdbf9bd04fab1657d3f5912f6bcb96afb1	2
provider/ninjatrader/order_state_test.go:27:1:TestOrderStateVocabulary	provider/ninjatrader/order_state_test.go	ninjatrader	TestOrderStateVocabulary		declaration	27	63	true	9bf08f57034ae19c3b1893ef39913cb7de5087be314b4965299628ef925c0cac	2
provider/ninjatrader/order_state_test.go:68:1:TestOnlyTerminalStatesLeaveTheBook	provider/ninjatrader/order_state_test.go	ninjatrader	TestOnlyTerminalStatesLeaveTheBook		declaration	68	81	true	c3204fa482d6d33f7b01a16947cbfd048dee718c6918c1d521b75eb715c2365d	4
provider/ninjatrader/order_state_test.go:86:1:TestProtectionAtTheExchangeIsNarrowerThanStanding	provider/ninjatrader/order_state_test.go	ninjatrader	TestProtectionAtTheExchangeIsNarrowerThanStanding		declaration	86	112	true	f2eb7b56d5a402b9ac177ddcf7c123a5d8651d89462734187e8300de84a84519	12
provider/ninjatrader/placeholder_bars_test.go:28:1:realBar	provider/ninjatrader/placeholder_bars_test.go	ninjatrader	realBar		declaration	28	30	true	8ea28377bd6a9ac4a81295ffa8dfca7720f68e77465ae7e9b8a6f864bca75e7f	0
provider/ninjatrader/placeholder_bars_test.go:33:1:placeholder	provider/ninjatrader/placeholder_bars_test.go	ninjatrader	placeholder		declaration	33	35	true	9911d070bf270f8165195fe7d981861a7558f5ac4d5fa76510d9c1d69fbe3f87	0
provider/ninjatrader/placeholder_bars_test.go:37:1:TestWeekendGapStaysAGapNotAFlatLine	provider/ninjatrader/placeholder_bars_test.go	ninjatrader	TestWeekendGapStaysAGapNotAFlatLine		declaration	37	85	true	3a6d7afad5e650bd096c3ca7bbdcc2781ee2c5b0ddf8eabb52a88a95c35f9a23	23
provider/ninjatrader/placeholder_bars_test.go:87:1:TestPlaceholderFilterKeepsGenuinelyThinBars	provider/ninjatrader/placeholder_bars_test.go	ninjatrader	TestPlaceholderFilterKeepsGenuinelyThinBars		declaration	87	110	true	b1ce5da1783cfed51e0570563a1434507f2efe0704e7a2a928cdc4fe5cfb6da3	9
provider/ninjatrader/placeholder_bars_test.go:112:1:TestPlaceholderFilterOnStreamingUpdates	provider/ninjatrader/placeholder_bars_test.go	ninjatrader	TestPlaceholderFilterOnStreamingUpdates		declaration	112	133	true	ac038e0ce57353e4bec6a3ca90c211f313651a0b4bac6cf55b21480f61d872c5	17
provider/ninjatrader/research_wire.go:17:1:newResearchWire	provider/ninjatrader/research_wire.go	ninjatrader	newResearchWire		declaration	17	17	false	ac2e97d3825ed9b45efaa1599082c2db8b6659d15f224936e42801fab2d6d7d0	0
provider/ninjatrader/research_wire.go:18:1:observe	provider/ninjatrader/research_wire.go	ninjatrader	observe	*researchWire	declaration	18	20	false	f7a53d5bd1cf5d8a431697d221a82ee3e067b9abc2cdebe5a4d0088d8fbf1313	2
provider/ninjatrader/research_wire.go:21:1:observeAt	provider/ninjatrader/research_wire.go	ninjatrader	observeAt	*researchWire	declaration	21	29	false	a7ba208101d0a54f6bc057a2006a9fbd1bcf7656352871a460e20dfea650fc58	3
provider/ninjatrader/research_wire.go:28:48:<anonymous>	provider/ninjatrader/research_wire.go	ninjatrader	<anonymous>		literal	28	28	false	5240f1c977b301f66e50eaee8cbac088cc014b0e0e85b7e95bf62a679fc66650	1
provider/ninjatrader/research_wire.go:30:1:facts	provider/ninjatrader/research_wire.go	ninjatrader	facts	*researchWire	declaration	30	187	false	77529a32e3d6f477f2ed476b69bb9178bc7ea6dc8d216532d9426b7be91cad6a	71
provider/ninjatrader/research_wire.go:35:10:<anonymous>	provider/ninjatrader/research_wire.go	ninjatrader	<anonymous>		literal	35	35	false	209a1db213fa2c323b6f2e5ec3786b8e872637764195c6f245f522f52c31d341	1
provider/ninjatrader/research_wire.go:189:1:recordResearchSignal	provider/ninjatrader/research_wire.go	ninjatrader	recordResearchSignal		declaration	189	191	false	b3ae8080037b66add1060315f027803ff6723c922c44db1791c07fc566f54087	2
provider/ninjatrader/research_wire.go:192:1:recordResearchSignalAt	provider/ninjatrader/research_wire.go	ninjatrader	recordResearchSignalAt		declaration	192	217	false	b67e5c39ffa83463e19feb36179217ef164a9e749a5a7f4dd2a8b7f7c24859a8	3
provider/ninjatrader/research_wire.go:201:51:<anonymous>	provider/ninjatrader/research_wire.go	ninjatrader	<anonymous>		literal	201	216	false	84ec0edee193a91853c46e98b3a005e888d34d61c071bfec7bdc3ea572c33b0c	14
provider/ninjatrader/research_wire_test.go:14:1:TestStageAWireProductionReadLoop	provider/ninjatrader/research_wire_test.go	ninjatrader	TestStageAWireProductionReadLoop		declaration	14	66	true	58c781b18551ac233513fb2b764cc4e62c3bc67bf07ea70de672047f11c1cae2	34
provider/ninjatrader/research_wire_test.go:20:43:<anonymous>	provider/ninjatrader/research_wire_test.go	ninjatrader	<anonymous>		literal	20	20	true	7840dd1e198ea2b4d2a25aa1119ef862f183d9b2d54b24c510bc337e31807291	0
provider/ninjatrader/research_wire_test.go:22:8:<anonymous>	provider/ninjatrader/research_wire_test.go	ninjatrader	<anonymous>		literal	22	22	true	6001c559ed864a2fb0653537678f5dc805df8b2d24b245fec4419da91465854a	3
provider/ninjatrader/research_wire_test.go:68:1:TestStageABackfillAvailableOnlyAtReceipt	provider/ninjatrader/research_wire_test.go	ninjatrader	TestStageABackfillAvailableOnlyAtReceipt		declaration	68	78	true	807a3c29e6b67054c0e52d82ab7a3c3cda2f85b21f906e8c064e3ebdbbd4837d	8
provider/ninjatrader/research_wire_test.go:80:1:TestStageAUnlinkedBrokerPricesStayUnclassified	provider/ninjatrader/research_wire_test.go	ninjatrader	TestStageAUnlinkedBrokerPricesStayUnclassified		declaration	80	91	true	ea9ba650d13d22b2664850dca8e136702271db26c976b8605cc172c4ecbe57b2	9
provider/ninjatrader/runtime_symbols_test.go:12:1:TestPurgeSymbol	provider/ninjatrader/runtime_symbols_test.go	ninjatrader	TestPurgeSymbol		declaration	12	31	true	7739310ba5b7771c9e4518542f2c9de7ba2e9d396e1112e617a4bc51aac6efb0	15
provider/ninjatrader/runtime_symbols_test.go:36:1:TestSubscribeBarsSymbol_RuntimeAdd	provider/ninjatrader/runtime_symbols_test.go	ninjatrader	TestSubscribeBarsSymbol_RuntimeAdd		declaration	36	59	true	cfe9e0614de9e0853007bfdbb6fdb739464c58721b70420a05ec75c76e45dbe9	12
provider/ninjatrader/runtime_symbols_test.go:62:1:TestSubscriptionAckFraming_RoundTrip	provider/ninjatrader/runtime_symbols_test.go	ninjatrader	TestSubscriptionAckFraming_RoundTrip		declaration	62	89	true	e937d92a8f70a88459831f5b6880b24a88f15fa03bc6fb551e66ed16dce9f951	15
provider/ninjatrader/runtime_symbols_test.go:93:1:TestUnsubscribePurgesCache	provider/ninjatrader/runtime_symbols_test.go	ninjatrader	TestUnsubscribePurgesCache		declaration	93	110	true	b5a5efe7356f74c51eb566ae699b72c677bde9041a5eab1896241b2a0bd02708	15
provider/ninjatrader/signal_age_test.go:10:1:TestSendSignalRefusesPayloadAgeRegardlessOfQueueAge	provider/ninjatrader/signal_age_test.go	ninjatrader	TestSendSignalRefusesPayloadAgeRegardlessOfQueueAge		declaration	10	21	true	536701d0e2981af7f6b155b86b928224818690e76c1392181602686baf00f751	15
provider/ninjatrader/signal_age_test.go:23:1:TestFlushRefusesExpiredPayloadAfterWriterWait	provider/ninjatrader/signal_age_test.go	ninjatrader	TestFlushRefusesExpiredPayloadAfterWriterWait		declaration	23	41	true	2dfae7ea36134102c01f74ab297049d723bcfbced030ec7f3c41202a02f145a7	18
provider/ninjatrader/signal_age_test.go:43:1:TestRetryDoesNotRenewPayloadClock	provider/ninjatrader/signal_age_test.go	ninjatrader	TestRetryDoesNotRenewPayloadClock		declaration	43	68	true	4c73732f928dca277ad3e393318ab83d744f27bca5bf78e035e47ce144f22547	22
provider/ninjatrader/tcp_client_mock.go:46:1:NewMockTCPClient	provider/ninjatrader/tcp_client_mock.go	ninjatrader	NewMockTCPClient		declaration	46	53	false	9b68d81f1af80d79a324dcc1d72a7d5490ebfcbb62fb1d4e8e9cd470eb7b8a3b	2
provider/ninjatrader/tcp_client_mock.go:58:1:Start	provider/ninjatrader/tcp_client_mock.go	ninjatrader	Start	*MockTCPClient	declaration	58	71	false	7b6c9c6e6d09c029bdfac19bd8093a1159f92ca8d8ef28d63ac3e5f710045cac	7
provider/ninjatrader/tcp_client_mock.go:75:1:Stop	provider/ninjatrader/tcp_client_mock.go	ninjatrader	Stop	*MockTCPClient	declaration	75	86	false	e80409fe47c7d6ae3fb83a838e58494f1303f0666f44da2242f4b915632d4bea	5
provider/ninjatrader/tcp_client_mock.go:89:1:IsConnected	provider/ninjatrader/tcp_client_mock.go	ninjatrader	IsConnected	*MockTCPClient	declaration	89	93	false	4484719ded62873779008f1160dec8c2d3e1bf0d4be22f61ed6ef5c0a0e44a6d	2
provider/ninjatrader/tcp_client_mock.go:97:1:SignalsReceived	provider/ninjatrader/tcp_client_mock.go	ninjatrader	SignalsReceived	*MockTCPClient	declaration	97	97	false	efbdb9a9a53de68836ea7a5ffa89efd20467835623ddb010f51b09accee960b3	0
provider/ninjatrader/tcp_client_mock.go:101:1:SendFill	provider/ninjatrader/tcp_client_mock.go	ninjatrader	SendFill	*MockTCPClient	declaration	101	109	false	0e0ba6fe4205e67fa5640d58b85ac7c17d7bb6aba716d515d9005442880ca228	4
provider/ninjatrader/tcp_client_mock.go:112:1:SendAck	provider/ninjatrader/tcp_client_mock.go	ninjatrader	SendAck	*MockTCPClient	declaration	112	120	false	ee5cd4ecd59efcf898e775b51a661a17f57cdc7bc99bbab4c190c7856cde0281	4
provider/ninjatrader/tcp_client_mock.go:128:1:sendFrameForTest	provider/ninjatrader/tcp_client_mock.go	ninjatrader	sendFrameForTest	*MockTCPClient	declaration	128	136	false	e78dd8f59e88e39a3fd4922f3f1a92cd1214f1d3f177e186bdeef65657dbf663	4
provider/ninjatrader/tcp_client_mock.go:138:1:readLoop	provider/ninjatrader/tcp_client_mock.go	ninjatrader	readLoop	*MockTCPClient	declaration	138	190	false	e99b317f3052c5449a8d997e2d12075b62880d9a74c45b4061fa9f13d6587748	17
provider/ninjatrader/tcp_client_mock.go:192:1:scheduleFill	provider/ninjatrader/tcp_client_mock.go	ninjatrader	scheduleFill	*MockTCPClient	declaration	192	228	false	e759f5aa286e3320125d2c30c7c0cefef262f780cc404d85fe1a901034766894	1
provider/ninjatrader/tcp_client_mock.go:194:5:<anonymous>	provider/ninjatrader/tcp_client_mock.go	ninjatrader	<anonymous>		literal	194	227	false	838157cda8e3ebc4a15b189d0fc4fbd7d7e9c9462b587befd9b5f2d5cc509191	13
provider/ninjatrader/tcp_framing.go:266:1:FarSideProven	provider/ninjatrader/tcp_framing.go	ninjatrader	FarSideProven		declaration	266	268	false	b3872518fd32fff19e2e0c1871b71dab246c16e33db0329c775aacdc25fc8e4d	0
provider/ninjatrader/tcp_framing.go:632:1:WriteFrame	provider/ninjatrader/tcp_framing.go	ninjatrader	WriteFrame		declaration	632	649	false	36768213632d6ed2db055322c8532a5b1407eec25a70a52b9ed26baba2194fc4	11
provider/ninjatrader/tcp_framing.go:654:1:ReadFrame	provider/ninjatrader/tcp_framing.go	ninjatrader	ReadFrame		declaration	654	672	false	7ccc3c49a17ada6802b3102676931193a28118f02499caa749845a864d4a4f11	7
provider/ninjatrader/tcp_framing.go:674:1:marshalEnvelope	provider/ninjatrader/tcp_framing.go	ninjatrader	marshalEnvelope		declaration	674	690	false	f2d83726f8f91422d583993e052a1a7e259d8d4bdbe9f53d94e3fba71f70517d	5
provider/ninjatrader/tcp_framing_bars_test.go:21:1:TestBarsSubscribe_RoundTrip	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestBarsSubscribe_RoundTrip		declaration	21	45	true	02d18a2e74f3fcc765f50f73ac0078584fcc758f5e582a674d1409fcdadcec0e	9
provider/ninjatrader/tcp_framing_bars_test.go:47:1:TestBarsHistorical_RoundTrip	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestBarsHistorical_RoundTrip		declaration	47	84	true	43c0ff75f543d655ec9b02107489a1a912a570cbea44398b420bdd6fe6b81491	11
provider/ninjatrader/tcp_framing_bars_test.go:86:1:TestBarUpdate_RoundTrip_MultiBar	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestBarUpdate_RoundTrip_MultiBar		declaration	86	121	true	5c2b2ae4f4481faa1559c6d1e4bc867558dccd30a43848174ad168f5b3b7410c	12
provider/ninjatrader/tcp_framing_bars_test.go:123:1:TestBarUpdate_RoundTrip_SingleBar	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestBarUpdate_RoundTrip_SingleBar		declaration	123	153	true	4b771a4288a97941918420c27d123140f7ce3592dea00e69940675caf0d86157	12
provider/ninjatrader/tcp_framing_bars_test.go:155:1:TestBarsUnsubscribe_RoundTrip_Specific	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestBarsUnsubscribe_RoundTrip_Specific		declaration	155	178	true	5ee140056076b06fe6a67579e8f211a7dd008b4d99925aa4cf5363f5341fc2dc	9
provider/ninjatrader/tcp_framing_bars_test.go:180:1:TestBarsUnsubscribe_RoundTrip_AllForSymbol	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestBarsUnsubscribe_RoundTrip_AllForSymbol		declaration	180	227	true	171996251c9ff65b76e6298e0b155008d0cac65bc3b7ad1bbbf6d40fe103af52	18
provider/ninjatrader/tcp_framing_bars_test.go:232:1:TestFrameType_WireStrings	provider/ninjatrader/tcp_framing_bars_test.go	ninjatrader	TestFrameType_WireStrings		declaration	232	265	true	6108481d279c3c382d3bcc0a543a7089660a4914ce1d268af8ff35cf51156b6f	11
provider/ninjatrader/tcp_framing_test.go:13:1:TestRoundTrip_Signal	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_Signal		declaration	13	42	true	93896d6c7b83a0d3f40355391aad4b9e4c46fd87757a183f1613cf7d438955cd	8
provider/ninjatrader/tcp_framing_test.go:44:1:TestRoundTrip_Fill	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_Fill		declaration	44	72	true	84caf4c27383519707e89710fddd528f46f2f2be73e621c4cc4f88c8b34b6974	8
provider/ninjatrader/tcp_framing_test.go:74:1:TestRoundTrip_Heartbeat	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_Heartbeat		declaration	74	90	true	a3a130bd755fd1efb87f538b78ad7b30cf0de6ee7b47adf8744a23ba39b44d85	8
provider/ninjatrader/tcp_framing_test.go:92:1:TestRoundTrip_Ack	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_Ack		declaration	92	117	true	3ca9cd86cf6e5b411efeb1b6d5445469281dcf904276eefb00855e5496d29528	8
provider/ninjatrader/tcp_framing_test.go:119:1:TestReadFrame_OversizedRejected	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestReadFrame_OversizedRejected		declaration	119	129	true	a5a672bb66e845ae37823f0be24425f0d7c1681db44f8cb4c2ad39d6e0c9024c	5
provider/ninjatrader/tcp_framing_test.go:131:1:TestWriteFrame_OversizedRejected	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestWriteFrame_OversizedRejected		declaration	131	142	true	72e7d82618cfdf48ff8bf7975339973df78ab78cb37a6bd9b4a0a2109bc747a8	6
provider/ninjatrader/tcp_framing_test.go:144:1:TestReadFrame_MalformedJSON	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestReadFrame_MalformedJSON		declaration	144	158	true	a5651d92297cd57985b964c6d94da7151f7ec695a4b5f117fa519717f7a63636	11
provider/ninjatrader/tcp_framing_test.go:160:1:TestReadFrame_TruncatedHeader	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestReadFrame_TruncatedHeader		declaration	160	169	true	f37bc521dca3a549ab7a4cb419f3770f7ea29c83b30335204d64e397a3a79f15	6
provider/ninjatrader/tcp_framing_test.go:171:1:TestReadFrame_TruncatedBody	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestReadFrame_TruncatedBody		declaration	171	181	true	f6e1c9395183e341f282dd78b6dbd856ab6345a54bd447ab436d6fd1e0312e2f	6
provider/ninjatrader/tcp_framing_test.go:184:1:jsonUnmarshalForTest	provider/ninjatrader/tcp_framing_test.go	ninjatrader	jsonUnmarshalForTest		declaration	184	186	true	e5d738d88ab7513afe91fa97b7838ac3edaec6f71bb77fcc9e49673a96d333e7	1
provider/ninjatrader/tcp_framing_test.go:189:1:TestRoundTrip_AccountsList	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_AccountsList		declaration	189	223	true	c9b8e57b18008de667c96d085a3137ffc58b0497f69a45ba5c94139ea5c4a390	14
provider/ninjatrader/tcp_framing_test.go:225:1:TestRoundTrip_AccountsList_Empty	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_AccountsList_Empty		declaration	225	247	true	6e4f494c03f132ef7b3134173ea9d209732e3a47735b466ebc0f74494f0356fb	9
provider/ninjatrader/tcp_framing_test.go:249:1:TestRoundTrip_AccountSelect	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_AccountSelect		declaration	249	271	true	999485778151e727934108761e18185cd726ef4f325d30ad43b75a94ae9a79c8	8
provider/ninjatrader/tcp_framing_test.go:273:1:TestAccountSelect_Various	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestAccountSelect_Various		declaration	273	302	true	7841183659311cd5d4466fbec6c8e03a77ad767212bda7da934eb7c2ac7631ae	1
provider/ninjatrader/tcp_framing_test.go:283:18:<anonymous>	provider/ninjatrader/tcp_framing_test.go	ninjatrader	<anonymous>		literal	283	300	true	4c97e7e840e55d0b6af3d044602b9c812d1be166733efb9deda90cb7f4432392	7
provider/ninjatrader/tcp_framing_test.go:306:1:TestRoundTrip_BarsHistoryFrames	provider/ninjatrader/tcp_framing_test.go	ninjatrader	TestRoundTrip_BarsHistoryFrames		declaration	306	364	true	be35adf7dc7c8fb762361871f409ac45c08fb7c6442eec2b925414244562b6b1	22
provider/ninjatrader/tcp_server.go:245:1:ensureRouters	provider/ninjatrader/tcp_server.go	ninjatrader	ensureRouters	*TCPServer	declaration	245	262	false	3efbcde71a0660624be8da428e9f0c552d129a627128f21d8466d2e5092e9928	1
provider/ninjatrader/tcp_server.go:246:18:<anonymous>	provider/ninjatrader/tcp_server.go	ninjatrader	<anonymous>		literal	246	261	false	6d07699cb173665105aab993c85e05946e2201df55a03ab17cc364b19aecfe1e	9
provider/ninjatrader/tcp_server.go:264:1:runRouters	provider/ninjatrader/tcp_server.go	ninjatrader	runRouters	*TCPServer	declaration	264	285	false	c9d3bc1e914dc676860d6a2915b4fb95541f6bb37bdbfc3ab7c83cb3ad7f3c5e	6
provider/ninjatrader/tcp_server.go:291:1:subKey	provider/ninjatrader/tcp_server.go	ninjatrader	subKey		declaration	291	293	false	f1fcc3c625ac6f03882fa0c65b7b2b6d92eb97ad9ae77406e61a01d3842b64f9	3
provider/ninjatrader/tcp_server.go:297:1:trySendLocked	provider/ninjatrader/tcp_server.go	ninjatrader	trySendLocked		declaration	297	303	false	c5f838e8985fb55cfa11767942938c0c06ed364ce97aaca099a29c908d078a9c	1
provider/ninjatrader/tcp_server.go:308:1:broadcastLocked	provider/ninjatrader/tcp_server.go	ninjatrader	broadcastLocked		declaration	308	325	false	2707df85a1b6974c151f89329547dd6312df70ffedc29ed2702f470f059e8205	5
provider/ninjatrader/tcp_server.go:334:1:dispatchToOwner	provider/ninjatrader/tcp_server.go	ninjatrader	dispatchToOwner		declaration	334	351	false	8dc24b6feb917912e374f12413277e4f3e48bcf8497dd2204fd61c15abf210f1	11
provider/ninjatrader/tcp_server.go:355:1:broadcastToSymbol	provider/ninjatrader/tcp_server.go	ninjatrader	broadcastToSymbol		declaration	355	363	false	5a37b81897d8f4b22e37b069057794e3e8437711de8d671e5ad0a0ffdbc2dde2	8
provider/ninjatrader/tcp_server.go:370:1:subscribeFor	provider/ninjatrader/tcp_server.go	ninjatrader	subscribeFor		declaration	370	384	false	d076c60d3d1e9ddcf1de78011e2f91e6c7cb232e85c1b65438192865c535f15b	7
provider/ninjatrader/tcp_server.go:387:1:SubscribeFillsFor	provider/ninjatrader/tcp_server.go	ninjatrader	SubscribeFillsFor	*TCPServer	declaration	387	389	false	b7fcd59eda70bf1df03e64e26e7931a3b12a7900a24544b62e8bce31b1931973	1
provider/ninjatrader/tcp_server.go:393:1:SubscribeOrderUpdatesFor	provider/ninjatrader/tcp_server.go	ninjatrader	SubscribeOrderUpdatesFor	*TCPServer	declaration	393	395	false	b4251d4dce08950db6cf62aa32d4633489d2a6fc3d9692b3b6c1f5441e1466ec	1
provider/ninjatrader/tcp_server.go:398:1:SubscribeClosesFor	provider/ninjatrader/tcp_server.go	ninjatrader	SubscribeClosesFor	*TCPServer	declaration	398	400	false	64fbd260879ac06bf49d207b5cec143f6654727470515511ad7826121a9cc3fb	1
provider/ninjatrader/tcp_server.go:403:1:SubscribeRejectsFor	provider/ninjatrader/tcp_server.go	ninjatrader	SubscribeRejectsFor	*TCPServer	declaration	403	405	false	b82a35c4168898755a1ad636187d553a5ed6f7a3accc0d4eff1f3ce51b9c5c24	1
provider/ninjatrader/tcp_server.go:410:1:SubscribeInstrumentInfoFor	provider/ninjatrader/tcp_server.go	ninjatrader	SubscribeInstrumentInfoFor	*TCPServer	declaration	410	412	false	ee26dcb8714f66942b5252bb7622f19cc527add63b904797cdc7be8aefe81414	1
provider/ninjatrader/tcp_server.go:419:1:SubscribeBarsHistoryFor	provider/ninjatrader/tcp_server.go	ninjatrader	SubscribeBarsHistoryFor	*TCPServer	declaration	419	439	false	c61d062644f1cb01d9dbf78c02f11e73519d45d23477dc869b5ae674a9b83adb	10
provider/ninjatrader/tcp_server.go:442:1:UnsubscribeBarsHistoryFor	provider/ninjatrader/tcp_server.go	ninjatrader	UnsubscribeBarsHistoryFor	*TCPServer	declaration	442	454	false	bb4ea6301619cba40c9668414e573e17561124f53b7555de6e38383bd3be6e70	7
provider/ninjatrader/tcp_server.go:459:1:SendBarsHistoryRequest	provider/ninjatrader/tcp_server.go	ninjatrader	SendBarsHistoryRequest	*TCPServer	declaration	459	471	false	a6ad32c9cc96d59b6e15622b506d7a6144ca4fa64a86b16deeddbe690445a7d9	9
provider/ninjatrader/tcp_server.go:492:1:ingestQueueCap	provider/ninjatrader/tcp_server.go	ninjatrader	ingestQueueCap		declaration	492	499	false	96f9f56b91ccc8e709e087d3f1d6984fbee9e4a47a2655282072e852532d5005	3
provider/ninjatrader/tcp_server.go:541:1:ListenAddr	provider/ninjatrader/tcp_server.go	ninjatrader	ListenAddr		declaration	541	546	false	b93c3a10bba3368ba237223a978c83bca7c8337f498e7d310080051a41d98bcf	2
provider/ninjatrader/tcp_server.go:553:1:barUpdateLogSample	provider/ninjatrader/tcp_server.go	ninjatrader	barUpdateLogSample		declaration	553	560	false	465e5987638408b65c3b8f4a8305bc7b50cbf175562251836e8a88bbb6b92343	2
provider/ninjatrader/tcp_server.go:562:1:NewTCPServer	provider/ninjatrader/tcp_server.go	ninjatrader	NewTCPServer		declaration	562	584	false	27710cf05624a8849c22498138e50aecb84d2e13bf4a66dfb535073729efc293	15
provider/ninjatrader/tcp_server.go:589:1:BarCache	provider/ninjatrader/tcp_server.go	ninjatrader	BarCache	*TCPServer	declaration	589	589	false	577e070e70f266da490f943093b8d1e1556b5d5ca14cf601b91044df26f70263	0
provider/ninjatrader/tcp_server.go:593:1:FarSideBuildID	provider/ninjatrader/tcp_server.go	ninjatrader	FarSideBuildID	*TCPServer	declaration	593	596	false	c1e82fda34c6c4ab58bb7baccf0f0e29e5e3179275d1cefafc6b5b972c9effa6	1
provider/ninjatrader/tcp_server.go:602:1:AccountState	provider/ninjatrader/tcp_server.go	ninjatrader	AccountState	*TCPServer	declaration	602	609	false	3ecc13d9e795f94bfb0d52b511d1156bf8d1b319bfa9793354f7ddc5103f1b39	3
provider/ninjatrader/tcp_server.go:614:1:AccountStateFor	provider/ninjatrader/tcp_server.go	ninjatrader	AccountStateFor	*TCPServer	declaration	614	622	false	b8c8cf0eda6a9a151a22ea13dd510b666320ed1d2d2ae07cf30cf0ed8e612803	2
provider/ninjatrader/tcp_server.go:628:1:PositionsFor	provider/ninjatrader/tcp_server.go	ninjatrader	PositionsFor	*TCPServer	declaration	628	641	false	afcf236e99db072198e148667dc0d6c744b7f7459be001f802082721b5ba8124	5
provider/ninjatrader/tcp_server.go:646:1:GetAccountsList	provider/ninjatrader/tcp_server.go	ninjatrader	GetAccountsList	*TCPServer	declaration	646	656	false	a06a2575e0111e71740098d4b3339b577f78cee62bccf303072abe6d4dbd0ca4	6
provider/ninjatrader/tcp_server.go:661:1:AccountsList	provider/ninjatrader/tcp_server.go	ninjatrader	AccountsList	*TCPServer	declaration	661	668	false	1de6b35ff6126d61fdf4ccb33bd84946aa4c00bb7d776133dac5dba588354f80	3
provider/ninjatrader/tcp_server.go:672:1:CurrentAccount	provider/ninjatrader/tcp_server.go	ninjatrader	CurrentAccount	*TCPServer	declaration	672	681	false	7a47fab40032bf6335c008f41aff2b4c4882daf33405e074d4788e9c65b5d35d	2
provider/ninjatrader/tcp_server.go:685:1:SetAccountsList	provider/ninjatrader/tcp_server.go	ninjatrader	SetAccountsList	*TCPServer	declaration	685	692	false	e4280642bd8224fbb056df0a3e72afbd201d20f9fc3d895fa6a98d66af4ebbe8	5
provider/ninjatrader/tcp_server.go:698:1:SetBarsSubscribe	provider/ninjatrader/tcp_server.go	ninjatrader	SetBarsSubscribe	*TCPServer	declaration	698	704	false	0e575aed76e21435f17314c50267a75cf6b9b8b0187722b0279b78ac40801b2f	4
provider/ninjatrader/tcp_server.go:716:1:SetBarsSubscribeSymbol	provider/ninjatrader/tcp_server.go	ninjatrader	SetBarsSubscribeSymbol	*TCPServer	declaration	716	738	false	9c62cdbc64b4de30322c2d20ff6692033fb01466a6c88221956b04529afa6a70	5
provider/ninjatrader/tcp_server.go:741:1:TradingSymbols	provider/ninjatrader/tcp_server.go	ninjatrader	TradingSymbols	*TCPServer	declaration	741	748	false	dbab66f72b02a0c80253c9cf1b481b5b76c3160208b31cfadda0c34824ffe987	5
provider/ninjatrader/tcp_server.go:752:1:BarsSubscribeSymbol	provider/ninjatrader/tcp_server.go	ninjatrader	BarsSubscribeSymbol	*TCPServer	declaration	752	756	false	7821765d1adee9dce3cd347937f2647d0891c50c6d5abe14fe3b2e7f8882aedc	2
provider/ninjatrader/tcp_server.go:758:1:currentBarsSubscribe	provider/ninjatrader/tcp_server.go	ninjatrader	currentBarsSubscribe	*TCPServer	declaration	758	766	false	242aea71f5bba665faf82ca467a982d6807ba80920f4dde499d89f485be6a47e	4
